Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-08-10 00:00:00,20301.22,15186.38,30.23
2020-08-10 01:00:00,20177.13,14844.68,28.7
2020-08-10 02:00:00,19820.21,14641.05,28.03
2020-08-10 03:00:00,19727.88,14464.73,26.1
2020-08-10 04:00:00,20579.49,14241.67,26.95
2020-08-10 05:00:00,21788.42,14647.69,29.13
2020-08-10 06:00:00,22744.02,15647.97,36.9
2020-08-10 07:00:00,23577.28,18838.53,41.2
2020-08-10 08:00:00,24251.25,22999.62,40.35
2020-08-10 09:00:00,24351.5,27633.95,41
2020-08-10 10:00:00,24418.09,31571.58,40.52
2020-08-10 11:00:00,24376.26,34544.77,38.83
2020-08-10 12:00:00,24416.34,36728.46,33.85
2020-08-10 13:00:00,24410.24,37406.79,32.78
2020-08-10 14:00:00,24091.86,37097.24,33.06
2020-08-10 15:00:00,23772.75,35705.06,36.82
2020-08-10 16:00:00,23721.04,32967.49,39.44
2020-08-10 17:00:00,23646.74,29175.69,42.21
2020-08-10 18:00:00,24242.04,24510.18,46.38
2020-08-10 19:00:00,24646.85,19883.95,52.74
2020-08-10 20:00:00,24776.24,18998.31,47.29
2020-08-10 21:00:00,24727.55,20430.11,43.4
2020-08-10 22:00:00,24126.43,21210.4,40.84
2020-08-10 23:00:00,23502.9,21210.3,30.74
2020-08-11 00:00:00,21984.81,19910.74,34.66
2020-08-11 01:00:00,21960.68,19091.23,33.12
2020-08-11 02:00:00,21097.14,19506.64,31.12
2020-08-11 03:00:00,20845.09,19505.47,29.78
2020-08-11 04:00:00,21068.24,19102.81,30.13
2020-08-11 05:00:00,21907.83,18738.8,32.33
2020-08-11 06:00:00,23260.76,19452.41,36.1
2020-08-11 07:00:00,23609.33,21077.03,40.53
2020-08-11 08:00:00,23876.35,23758.76,41.26
2020-08-11 09:00:00,23806.99,29238.17,41.54
2020-08-11 10:00:00,23719.32,35147.12,39.99
2020-08-11 11:00:00,23402.37,40687.4,35.22
2020-08-11 12:00:00,22839.11,44644.89,34.01
2020-08-11 13:00:00,22322.24,46429.28,32.96
2020-08-11 14:00:00,22546.68,44788.75,32.16
2020-08-11 15:00:00,23569.66,41005.85,32.22
2020-08-11 16:00:00,24196.58,36589.44,38.56
2020-08-11 17:00:00,24605.45,32193.93,41.55
2020-08-11 18:00:00,24658.28,28621.26,43.01
2020-08-11 19:00:00,24620.9,25780,46.49
2020-08-11 20:00:00,24564.69,25216.41,41.31
2020-08-11 21:00:00,24132.44,27025.64,39.98
2020-08-11 22:00:00,23740.16,26468.64,35.09
2020-08-11 23:00:00,21855.7,26065.74,28.02
2020-08-12 00:00:00,19532.74,25032.33,24.89
2020-08-12 01:00:00,19799.95,23806.79,24.34
2020-08-12 02:00:00,19389.85,23331.8,24.35
2020-08-12 03:00:00,19978.05,22396.08,25.28
2020-08-12 04:00:00,20549.05,21711.37,27.03
2020-08-12 05:00:00,21291.54,21264.81,30.44
2020-08-12 06:00:00,22594.25,21260.97,34.93
2020-08-12 07:00:00,23567.8,22563.6,39
2020-08-12 08:00:00,23778.58,25584.87,41.4
2020-08-12 09:00:00,23658.43,30149.78,41.28
2020-08-12 10:00:00,23681.37,36006.15,38.01
2020-08-12 11:00:00,23290.36,40938.42,34.44
2020-08-12 12:00:00,22834.66,44000.97,33.57
2020-08-12 13:00:00,22592.73,44615.12,33
2020-08-12 14:00:00,22171.32,43369.13,32.79
2020-08-12 15:00:00,21950.14,39007.59,35.07
2020-08-12 16:00:00,22489.43,34785.42,36.38
2020-08-12 17:00:00,23245.32,30307.75,41.71
2020-08-12 18:00:00,23705.26,26251.23,49.97
2020-08-12 19:00:00,23646.73,23590.83,56.4
2020-08-12 20:00:00,23598.58,22758.35,45.87
2020-08-12 21:00:00,23225.52,24159.83,41.6
2020-08-12 22:00:00,22836.14,24000.05,37.83
2020-08-12 23:00:00,22085.73,23014.51,31.17
2020-08-13 00:00:00,20810.63,21787.44,31.49
2020-08-13 01:00:00,20564.96,21277.36,29.16
2020-08-13 02:00:00,20259.17,21089.48,28.42
2020-08-13 03:00:00,20255.9,20463.17,28.08
2020-08-13 04:00:00,20197.98,19215.72,28.14
2020-08-13 05:00:00,20857.83,17794.4,31.47
2020-08-13 06:00:00,22585.38,17697.47,34.98
2020-08-13 07:00:00,23440.69,18625.29,39.98
2020-08-13 08:00:00,23935.06,20697.15,40.97
2020-08-13 09:00:00,23898.26,24056.26,42.79
2020-08-13 10:00:00,23972.21,27657.15,41.76
2020-08-13 11:00:00,23894.68,29858.28,40.65
2020-08-13 12:00:00,23059.72,31036.91,39.08
2020-08-13 13:00:00,22408.06,31236.71,38.28
2020-08-13 14:00:00,22929.59,30729.07,36.8
2020-08-13 15:00:00,23782.24,29077.4,37.98
2020-08-13 16:00:00,23815.09,26993.42,39.07
2020-08-13 17:00:00,23938.35,23994.03,42.62
2020-08-13 18:00:00,23841.64,21042.92,49.5
2020-08-13 19:00:00,23787.92,18215.24,53.39
2020-08-13 20:00:00,24177.5,16857.33,48.91
2020-08-13 21:00:00,24063.67,17020.86,44.29
2020-08-13 22:00:00,23843.23,16710.41,42.06
2020-08-13 23:00:00,23632.12,15927.44,36.19
2020-08-14 00:00:00,23488.76,15005.19,33.41
2020-08-14 01:00:00,23056.11,13789.18,32.24
2020-08-14 02:00:00,22244.22,13132.26,31.07
2020-08-14 03:00:00,21700.59,12402.28,30.18
2020-08-14 04:00:00,21721.41,12159.18,30.07
2020-08-14 05:00:00,22228,12240.99,32.1
2020-08-14 06:00:00,23664.5,12848.09,43.01
2020-08-14 07:00:00,24338.25,13838.06,51.58
2020-08-14 08:00:00,24371.07,16137.49,51.08
2020-08-14 09:00:00,24269.3,18988.6,51.98
2020-08-14 10:00:00,24262.46,22047.61,53.28
2020-08-14 11:00:00,24255.37,24281.28,51.63
2020-08-14 12:00:00,24079.14,26208.61,44.28
