Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-03-23 00:00:00,11434.24,34681.51,12.07
2020-03-23 01:00:00,11410.01,33764.77,10
2020-03-23 02:00:00,11749.42,32275.38,10.17
2020-03-23 03:00:00,11670.42,31015.59,9.28
2020-03-23 04:00:00,12268.87,29902.14,9.28
2020-03-23 05:00:00,13104.89,29075.09,12.76
2020-03-23 06:00:00,14738.08,29851.96,20
2020-03-23 07:00:00,15037.46,33695.44,23.99
2020-03-23 08:00:00,14164.57,40303.86,20.08
2020-03-23 09:00:00,12816.12,48803.83,15.84
2020-03-23 10:00:00,12560.32,55584.26,10.66
2020-03-23 11:00:00,12315.98,58444.68,10.7
2020-03-23 12:00:00,12602.53,57103.46,10.62
2020-03-23 13:00:00,12598.36,53323.74,10.92
2020-03-23 14:00:00,12679.71,48525.6,12.07
2020-03-23 15:00:00,13611.18,42428.65,12.01
2020-03-23 16:00:00,15616.25,34393.77,17.4
2020-03-23 17:00:00,17386.44,26451.54,25.95
2020-03-23 18:00:00,18894.29,23086.61,30.67
2020-03-23 19:00:00,19328.49,26070.36,33.14
2020-03-23 20:00:00,19000.78,29618.98,27.99
2020-03-23 21:00:00,18025.38,31360.2,21.97
2020-03-23 22:00:00,17919.31,31716.87,21.84
2020-03-23 23:00:00,17555.4,31626.52,18.18
2020-03-24 00:00:00,15955.94,30905.52,16.63
2020-03-24 01:00:00,16325.05,30441.69,17.55
2020-03-24 02:00:00,15865.02,29369.69,16.53
2020-03-24 03:00:00,16117.37,27226.82,16.81
2020-03-24 04:00:00,17613.84,24695.66,17.6
2020-03-24 05:00:00,18511.5,24019.71,19.8
2020-03-24 06:00:00,19197.11,25464.06,23.63
2020-03-24 07:00:00,19520.33,29678.81,25.88
2020-03-24 08:00:00,19019.11,34988.53,20.35
2020-03-24 09:00:00,17708.94,42420.5,17.5
2020-03-24 10:00:00,14923.31,49649.76,14.16
2020-03-24 11:00:00,14479.88,52173.02,15.08
2020-03-24 12:00:00,14038.07,52490.83,14.3
2020-03-24 13:00:00,14041.9,50557.8,13
2020-03-24 14:00:00,14085.13,46805.09,14.33
2020-03-24 15:00:00,15374.06,40922.67,16.65
2020-03-24 16:00:00,18586.57,33562.32,19.79
2020-03-24 17:00:00,20132.69,25761.74,27.75
2020-03-24 18:00:00,21223.6,22763.69,33.8
2020-03-24 19:00:00,21286.09,26933.87,33.78
2020-03-24 20:00:00,20860.76,30642.86,29.65
2020-03-24 21:00:00,19689.81,32093.84,22.98
2020-03-24 22:00:00,19716.52,32132.77,22.98
2020-03-24 23:00:00,19370.18,32198.92,20.31
2020-03-25 00:00:00,18129.29,31742.96,19.29
2020-03-25 01:00:00,18318.96,30535.24,19.21
2020-03-25 02:00:00,18329.26,29339.21,19.5
2020-03-25 03:00:00,17822.78,27831.52,19.33
2020-03-25 04:00:00,18278.4,26173.29,19.26
2020-03-25 05:00:00,19639.62,24930.6,21.51
2020-03-25 06:00:00,20528,25019.46,25.84
2020-03-25 07:00:00,20834.2,27801.11,29.15
2020-03-25 08:00:00,20301.66,31909.99,27.64
2020-03-25 09:00:00,18052.39,39169.16,23.62
