Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-06-01 00:00:00,8467.66,25738.22,8.15
2020-06-01 01:00:00,8362.18,24647.32,8.93
2020-06-01 02:00:00,8390.4,22740.79,9.8
2020-06-01 03:00:00,8410.46,20743.43,6.07
2020-06-01 04:00:00,8429.85,18220.67,4.07
2020-06-01 05:00:00,8711.87,17303.92,5.77
2020-06-01 06:00:00,8697.41,18265.84,7.31
2020-06-01 07:00:00,8909.2,21349.54,10.05
2020-06-01 08:00:00,8775.66,27656.37,10.96
2020-06-01 09:00:00,8450.47,35473.26,9.17
2020-06-01 10:00:00,8365.49,42254.78,4.01
2020-06-01 11:00:00,8219.44,47108.14,1.71
2020-06-01 12:00:00,8209.39,49350.03,3.04
2020-06-01 13:00:00,8194.16,47956.62,-20.51
2020-06-01 14:00:00,8255.34,45633.25,-48.17
2020-06-01 15:00:00,8206.87,44571.12,-15.47
2020-06-01 16:00:00,8422.44,41464.45,0.47
2020-06-01 17:00:00,8939.02,34815.05,11.53
2020-06-01 18:00:00,10245.22,27346.64,16.57
2020-06-01 19:00:00,11869.42,20977.56,22
2020-06-01 20:00:00,12869.63,17769.62,23.05
2020-06-01 21:00:00,13290.69,18447,22.91
2020-06-01 22:00:00,13222.4,20215.89,23.37
2020-06-01 23:00:00,11728.44,20007,20.9
2020-06-02 00:00:00,10773.83,18390.3,18.08
2020-06-02 01:00:00,10830.15,16865.35,16.33
2020-06-02 02:00:00,10876.34,15871.52,14.99
2020-06-02 03:00:00,11028.53,15099.57,14.65
2020-06-02 04:00:00,11577.93,14298.99,15.92
2020-06-02 05:00:00,12764.85,14126.78,19.96
2020-06-02 06:00:00,15661.27,15492.68,29.37
2020-06-02 07:00:00,16628.09,18548.52,47.66
2020-06-02 08:00:00,17337.97,23674.12,42.29
2020-06-02 09:00:00,16809.96,29750.33,24.1
2020-06-02 10:00:00,15775.43,34826.88,21.86
2020-06-02 11:00:00,14930.44,38622.11,21.45
2020-06-02 12:00:00,15043.54,40675.93,20.91
2020-06-02 13:00:00,14380.8,39959.06,19.54
2020-06-02 14:00:00,15070.8,38562.23,19.02
2020-06-02 15:00:00,14920.86,35655.3,18.06
2020-06-02 16:00:00,16590.52,31506.29,20.09
2020-06-02 17:00:00,18079.1,25835.09,26.02
2020-06-02 18:00:00,18955.4,19777.4,41.7
2020-06-02 19:00:00,20093.61,14695.69,53.65
2020-06-02 20:00:00,20637.84,11448.45,60.75
2020-06-02 21:00:00,20698.94,10672.49,49.95
2020-06-02 22:00:00,19948.23,10888.68,37.92
2020-06-02 23:00:00,18948.15,11371.4,25.92
2020-06-03 00:00:00,17255.86,11599.94,25.54
2020-06-03 01:00:00,16900.66,11587.77,24
2020-06-03 02:00:00,15975.78,11243.12,22.72
2020-06-03 03:00:00,15041.17,11046.58,20.87
2020-06-03 04:00:00,14908.92,11198,20.24
2020-06-03 05:00:00,16171.11,12320.84,21.17
2020-06-03 06:00:00,18339.35,14808.95,31.82
2020-06-03 07:00:00,19479.34,18887.58,51.41
2020-06-03 08:00:00,19060.27,24128.85,36.06
2020-06-03 09:00:00,18841.3,29639.46,31.07
2020-06-03 10:00:00,18432.11,34398.49,28.72
2020-06-03 11:00:00,17944.97,37925.09,28
2020-06-03 12:00:00,17683.25,39916.79,27.23
2020-06-03 13:00:00,17636.3,39347.7,25.27
2020-06-03 14:00:00,17708.89,38186.04,25.58
2020-06-03 15:00:00,17692.32,36384.2,26.04
2020-06-03 16:00:00,17591.3,34589.63,25.78
2020-06-03 17:00:00,17294.73,31903.1,26.18
2020-06-03 18:00:00,18508.34,26298.61,29.68
2020-06-03 19:00:00,18818.67,21721.21,40.17
2020-06-03 20:00:00,18631.36,19400.11,40.1
2020-06-03 21:00:00,18231.12,17232.21,32.6
2020-06-03 22:00:00,17799.01,16704.21,27.91
2020-06-03 23:00:00,17453.44,16525.74,23.99
2020-06-04 00:00:00,15659.41,15928.29,22.17
2020-06-04 01:00:00,14460.11,15786.46,20.98
2020-06-04 02:00:00,14475.76,15113.09,19.61
2020-06-04 03:00:00,14932.82,14283.98,20.15
2020-06-04 04:00:00,15657.94,13961.97,20.36
2020-06-04 05:00:00,16623.97,14442.44,23.83
2020-06-04 06:00:00,18358.75,15525.02,28.13
2020-06-04 07:00:00,19344.46,16750.88,33.64
2020-06-04 08:00:00,20050.47,18790.77,43.97
2020-06-04 09:00:00,19948.16,21420.91,33.25
2020-06-04 10:00:00,20257.38,24027.88,31.82
2020-06-04 11:00:00,20555.93,26250.1,31.77
2020-06-04 12:00:00,20452.74,27471.76,30.5
2020-06-04 13:00:00,20054.88,27937.12,28.93
2020-06-04 14:00:00,19790.99,27639.26,26.13
2020-06-04 15:00:00,20052.6,26808.62,26
2020-06-04 16:00:00,20441.57,25371.85,25.7
2020-06-04 17:00:00,20478.32,23915.75,26.38
2020-06-04 18:00:00,20559.78,23339.34,28.2
2020-06-04 19:00:00,20232.41,22081.06,26.07
2020-06-04 20:00:00,19391,21930.04,25
2020-06-04 21:00:00,18045.71,22483.58,23.94
2020-06-04 22:00:00,16592.61,22699.82,22.69
2020-06-04 23:00:00,14015.05,22942.5,18.04
2020-06-05 00:00:00,12608.15,22936.65,17.25
2020-06-05 01:00:00,12169.15,22314.63,16.8
2020-06-05 02:00:00,11585.54,21818.4,17.06
2020-06-05 03:00:00,11293.25,21037.38,15.99
2020-06-05 04:00:00,11896.81,20391.51,15.61
2020-06-05 05:00:00,12123.22,20746.17,17.09
2020-06-05 06:00:00,13728.43,20951.26,24.41
2020-06-05 07:00:00,15363.97,22142.75,28.96
2020-06-05 08:00:00,16187.2,25058.64,37.07
2020-06-05 09:00:00,15810.57,28517.01,33.07
2020-06-05 10:00:00,16136.4,32370.53,28.4
2020-06-05 11:00:00,15549.79,36525.29,31.42
2020-06-05 12:00:00,14425.45,38296.41,26.43
2020-06-05 13:00:00,14492.15,39902.26,24
2020-06-05 14:00:00,13385.07,41030.08,22.5
2020-06-05 15:00:00,12853.07,41546.39,23.02
2020-06-05 16:00:00,12433.34,41316.88,23.6
2020-06-05 17:00:00,12345.73,39919.86,25.65
2020-06-05 18:00:00,12868.72,38217.63,27.91
2020-06-05 19:00:00,12889.53,35688.48,27.99
2020-06-05 20:00:00,12665.85,34335.9,27.03
2020-06-05 21:00:00,12284.74,35441.18,25.89
2020-06-05 22:00:00,11454.37,36403.65,25.89
2020-06-05 23:00:00,9777.27,36861.65,20.16
2020-06-06 00:00:00,7734.62,36359.65,7.69
2020-06-06 01:00:00,7563.59,35158.03,1.46
2020-06-06 02:00:00,7451.47,33665.39,-0.09
2020-06-06 03:00:00,7477.98,32028.76,0.03
2020-06-06 04:00:00,7416.72,31096.57,1.44
2020-06-06 05:00:00,7441.22,30345.13,1.35
2020-06-06 06:00:00,7359.43,30530.06,0.08
2020-06-06 07:00:00,7525.06,33109.07,2.81
2020-06-06 08:00:00,7801.98,38488.46,5.79
2020-06-06 09:00:00,8175.73,42816.54,5.65
2020-06-06 10:00:00,7925.18,46531.32,4.22
2020-06-06 11:00:00,7701.69,49077.69,2.42
2020-06-06 12:00:00,7474.62,51361.21,0.06
2020-06-06 13:00:00,7360.97,50662.25,-4.9
2020-06-06 14:00:00,7269.44,49342.87,-3.46
2020-06-06 15:00:00,7258.04,47465.2,-1.71
2020-06-06 16:00:00,7488.11,43495.27,0.05
2020-06-06 17:00:00,7842.5,38060.69,9.78
2020-06-06 18:00:00,8862.51,31160.44,16.42
2020-06-06 19:00:00,10316.12,24068.9,21.23
2020-06-06 20:00:00,10875.13,18830.49,23.27
2020-06-06 21:00:00,11104.41,18182.87,22.98
2020-06-06 22:00:00,10882.34,19410.02,23.91
2020-06-06 23:00:00,10069.88,21035.75,19.96
2020-06-07 00:00:00,8984.59,22132.73,21.04
2020-06-07 01:00:00,8354.38,22975.42,17.21
2020-06-07 02:00:00,8221.89,23257.26,14.93
2020-06-07 03:00:00,7937.1,23097.44,12.63
2020-06-07 04:00:00,7988.44,22390.6,10.92
2020-06-07 05:00:00,8004.17,21800.99,10.96
2020-06-07 06:00:00,7910.22,22252.07,10.88
2020-06-07 07:00:00,8065.19,22892.47,14.04
2020-06-07 08:00:00,8217.12,26130.96,15.36
2020-06-07 09:00:00,8451.46,30274.26,16
2020-06-07 10:00:00,8552.82,32406.93,15.7
2020-06-07 11:00:00,9329.21,32891.6,16.06
2020-06-07 12:00:00,9410.24,33003.35,16.94
2020-06-07 13:00:00,8885.24,33049.66,13.37
2020-06-07 14:00:00,8993.97,32074.44,10.76
2020-06-07 15:00:00,8752.1,30227.25,10.64
