Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-04-27 00:00:00,15436.6,10224.72,20.84
2020-04-27 01:00:00,14778.32,10811.33,21.11
2020-04-27 02:00:00,14419.71,11514.59,19.08
2020-04-27 03:00:00,14451.73,11998.96,19.34
2020-04-27 04:00:00,15239.97,12420.41,20.23
2020-04-27 05:00:00,16329,12463.14,21.61
2020-04-27 06:00:00,19511.75,12827.08,25.95
2020-04-27 07:00:00,20539.88,16065.32,28
2020-04-27 08:00:00,19915.46,20859.66,25.9
2020-04-27 09:00:00,18671.94,26362.85,21.99
2020-04-27 10:00:00,17075.65,32272.04,21.17
2020-04-27 11:00:00,16138.07,36466.7,20.64
2020-04-27 12:00:00,16031.32,38409.47,21.92
2020-04-27 13:00:00,15863.52,38636.83,20.39
2020-04-27 14:00:00,15617.47,37321.25,19.85
2020-04-27 15:00:00,15594.14,34696.84,18.42
2020-04-27 16:00:00,15792.63,30151.05,18.4
2020-04-27 17:00:00,18909.39,24001.46,24.92
2020-04-27 18:00:00,20649.98,17220.31,32.96
2020-04-27 19:00:00,21452.74,11928.5,48.31
2020-04-27 20:00:00,21807.12,9774.88,45.56
2020-04-27 21:00:00,21473.46,9786.33,38.56
2020-04-27 22:00:00,20448.7,10255.71,32.1
2020-04-27 23:00:00,19379.88,10677.28,24.74
2020-04-28 00:00:00,18058.54,10910.23,22.21
2020-04-28 01:00:00,16637.47,11010.12,20.27
2020-04-28 02:00:00,15660.53,11125.16,20.42
2020-04-28 03:00:00,15742.4,11572.79,20.16
2020-04-28 04:00:00,16158.47,11725.2,20.61
2020-04-28 05:00:00,17779.73,11811.4,21.94
2020-04-28 06:00:00,20088.85,12548.53,25.94
2020-04-28 07:00:00,21233.78,15518.63,27.94
2020-04-28 08:00:00,22012.09,19533.87,28.72
2020-04-28 09:00:00,21910.16,23461.58,27.95
2020-04-28 10:00:00,21561.05,26630.66,26.16
2020-04-28 11:00:00,21206.06,28693.89,25.83
2020-04-28 12:00:00,20154.61,29412.16,24.93
2020-04-28 13:00:00,19697.1,29245.02,24.06
2020-04-28 14:00:00,20047.06,28502.87,24.89
2020-04-28 15:00:00,19830.49,26736.66,24.85
2020-04-28 16:00:00,20686,23356.5,24.81
2020-04-28 17:00:00,21645.34,19893.92,27.18
2020-04-28 18:00:00,22413.95,17770.22,28.74
2020-04-28 19:00:00,22810.76,15848.4,31.28
2020-04-28 20:00:00,22686.44,15227.24,29.99
2020-04-28 21:00:00,22259.24,15385.39,27.44
2020-04-28 22:00:00,20536.07,15558.21,24.09
2020-04-28 23:00:00,17422.16,15973.6,21.03
2020-04-29 00:00:00,15480.17,16021.34,19.04
2020-04-29 01:00:00,15013.57,15926.69,17.58
2020-04-29 02:00:00,14945.21,15859.96,17.09
2020-04-29 03:00:00,15217.37,15207.52,17.11
2020-04-29 04:00:00,15927.89,14873.96,18.04
2020-04-29 05:00:00,17228.74,14904.7,20.91
2020-04-29 06:00:00,20503.6,15252.23,24.28
2020-04-29 07:00:00,22210.63,16482.19,27.09
2020-04-29 08:00:00,22733.21,17950.66,30.57
2020-04-29 09:00:00,22741.29,21083.74,30.24
2020-04-29 10:00:00,22573.58,24699.44,27.98
2020-04-29 11:00:00,21698.33,28217.2,26
2020-04-29 12:00:00,19846.84,30623.39,23.49
2020-04-29 13:00:00,17683.04,31385.07,19.08
2020-04-29 14:00:00,16815.88,31926.34,18
2020-04-29 15:00:00,16850.52,30552.02,17.7
2020-04-29 16:00:00,17881.84,28611.86,19.01
2020-04-29 17:00:00,20174.08,24724.96,21.59
2020-04-29 18:00:00,21258.88,20255.97,26.46
2020-04-29 19:00:00,21942.64,15498.52,28.7
2020-04-29 20:00:00,22109.11,13685.42,30.85
2020-04-29 21:00:00,21738.2,14407.71,27.81
2020-04-29 22:00:00,19361.93,16066.86,23.69
2020-04-29 23:00:00,15514.81,18308.42,20.96
2020-04-30 00:00:00,12349.27,20253.07,17.55
2020-04-30 01:00:00,11236.13,23202.06,15.57
2020-04-30 02:00:00,10828.01,25973.26,14.05
2020-04-30 03:00:00,10815.23,27190.58,13.64
2020-04-30 04:00:00,10843.68,27857.29,13.84
2020-04-30 05:00:00,11215.31,28271.25,17.4
2020-04-30 06:00:00,12675.45,29475.18,21.35
2020-04-30 07:00:00,14614.26,31325.81,24.97
2020-04-30 08:00:00,15723.7,32595.08,25.11
2020-04-30 09:00:00,15048.59,35647.13,23.46
2020-04-30 10:00:00,13279.59,39530.28,21.89
2020-04-30 11:00:00,12734.02,43332.65,21.02
2020-04-30 12:00:00,11818.02,45359.26,14.81
2020-04-30 13:00:00,11269.62,44774.1,9.25
2020-04-30 14:00:00,11237.71,42998.24,10.22
2020-04-30 15:00:00,10836.89,41120.34,13.45
2020-04-30 16:00:00,11506.52,35914.82,17.75
2020-04-30 17:00:00,13797.18,29916.76,23.41
2020-04-30 18:00:00,15466.18,23466.24,27.13
2020-04-30 19:00:00,15976.24,19843.02,34.74
2020-04-30 20:00:00,16114.44,18501.68,34.66
2020-04-30 21:00:00,15721.16,20047.12,29.02
2020-04-30 22:00:00,13209.14,23212,22.04
2020-04-30 23:00:00,10850.5,27851.95,13.77
2020-05-01 00:00:00,8905.62,29029.24,5.5
2020-05-01 01:00:00,8799.18,29519.12,5.35
2020-05-01 02:00:00,8753.21,28610.42,3.82
2020-05-01 03:00:00,8352.25,28287.13,2.63
2020-05-01 04:00:00,8449.33,28477.79,1.56
2020-05-01 05:00:00,8395.91,27964.01,2.46
2020-05-01 06:00:00,8312.53,28860.47,2.54
2020-05-01 07:00:00,8224.53,30536.31,1.5
2020-05-01 08:00:00,8569.19,34582.68,-1.57
2020-05-01 09:00:00,8382.06,39767.05,-2.43
2020-05-01 10:00:00,8217.43,43013.55,-2.89
2020-05-01 11:00:00,8553.62,43836.81,-2.47
2020-05-01 12:00:00,8962.81,43545.33,0.35
2020-05-01 13:00:00,8868.29,42910.66,-2.04
2020-05-01 14:00:00,9633.54,39674.33,-2.06
2020-05-01 15:00:00,9268.1,35926.76,-0.04
2020-05-01 16:00:00,9503.44,31409.19,1.95
2020-05-01 17:00:00,10168.33,26404.99,7.88
2020-05-01 18:00:00,11456.84,22689.12,18.99
2020-05-01 19:00:00,12552.47,19051.69,23.5
2020-05-01 20:00:00,12769.54,16182.17,28.43
2020-05-01 21:00:00,12546.51,16188.8,26.88
2020-05-01 22:00:00,10711.37,18377.83,20.91
2020-05-01 23:00:00,10101.26,19644.02,16
2020-05-02 00:00:00,9746.23,20334.14,12.2
2020-05-02 01:00:00,9250.47,21427.56,10
2020-05-02 02:00:00,8926.23,21981.85,10
2020-05-02 03:00:00,8840.16,21780.04,8
2020-05-02 04:00:00,8691.04,21563.39,8
2020-05-02 05:00:00,8714.08,21193.66,8
2020-05-02 06:00:00,8753.02,21416.09,7.2
2020-05-02 07:00:00,8798.07,23099.66,8
2020-05-02 08:00:00,9116.48,26910.38,10.3
2020-05-02 09:00:00,8836.21,31193.2,10.55
2020-05-02 10:00:00,8740.15,35765.21,10.7
2020-05-02 11:00:00,8737.38,38911.51,11.28
2020-05-02 12:00:00,8709.83,40043.33,10.01
2020-05-02 13:00:00,8781.67,41359.21,7.35
2020-05-02 14:00:00,8798.31,39906.06,5.65
2020-05-02 15:00:00,9268.2,38621.61,5.25
2020-05-02 16:00:00,9052.48,36504.06,5.66
2020-05-02 17:00:00,9336.45,32949.85,8.5
2020-05-02 18:00:00,9971.26,28278.13,17.93
2020-05-02 19:00:00,11735.35,22828.87,25.51
2020-05-02 20:00:00,12131.16,19392.29,28.04
2020-05-02 21:00:00,12012.13,18732.86,26.37
2020-05-02 22:00:00,11175.22,19126.16,24.38
2020-05-02 23:00:00,9895.63,19635.96,20.49
2020-05-03 00:00:00,9365.67,19443.37,18
2020-05-03 01:00:00,9423.45,18338.14,13.76
2020-05-03 02:00:00,9357.81,17342.6,11.44
2020-05-03 03:00:00,8971.21,16859.45,11.15
2020-05-03 04:00:00,8937.72,16575.09,11.82
2020-05-03 05:00:00,8971.71,15952.09,13.37
2020-05-03 06:00:00,8937.86,16195.37,11.56
2020-05-03 07:00:00,8910.57,18210.68,10.94
2020-05-03 08:00:00,9103.97,22388.15,10
2020-05-03 09:00:00,8971.26,27891.03,9.4
2020-05-03 10:00:00,8828.18,31728.4,9.7
2020-05-03 11:00:00,9327.72,33065.03,10
2020-05-03 12:00:00,9731.95,32600.78,10
2020-05-03 13:00:00,8913.38,32633.37,7.06
2020-05-03 14:00:00,8906.31,31811.62,5.84
2020-05-03 15:00:00,8945.31,29969.25,5.57
2020-05-03 16:00:00,9526.11,26269.02,7.14
2020-05-03 17:00:00,10694.38,21229.03,10.21
2020-05-03 18:00:00,13029.84,16092.27,20.05
2020-05-03 19:00:00,14671.15,11988.33,24.97
2020-05-03 20:00:00,15392.8,10172.59,28.69
2020-05-03 21:00:00,15399.16,9757.56,28.96
2020-05-03 22:00:00,15285.6,9529.15,25.37
2020-05-03 23:00:00,14468.36,9479.61,22.33
