Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-01-30 00:00:00,16594.25,39141.41,45
2023-01-30 01:00:00,16911.42,38836.11,5.9
2023-01-30 02:00:00,16815.41,38963.32,5.07
2023-01-30 03:00:00,17143.49,38919.73,2.03
2023-01-30 04:00:00,18544.98,38826.44,9.03
2023-01-30 05:00:00,19910.9,38973.48,37.47
2023-01-30 06:00:00,20841.4,39930.78,88.1
2023-01-30 07:00:00,21475.7,40615.52,102.18
2023-01-30 08:00:00,22350.58,41066.4,115.5
2023-01-30 09:00:00,22607.43,43079.94,100.8
2023-01-30 10:00:00,21958.51,45986.43,96.81
2023-01-30 11:00:00,22560.24,47698.81,88.23
2023-01-30 12:00:00,22595.02,47794.78,86.1
2023-01-30 13:00:00,22528.3,47196.8,83.38
2023-01-30 14:00:00,22532.76,46242.95,88.36
2023-01-30 15:00:00,23344.98,44835.1,86.12
2023-01-30 16:00:00,23376.27,42961.76,89.69
2023-01-30 17:00:00,23608.13,42660.52,98.62
2023-01-30 18:00:00,23411.38,43288.93,96.29
2023-01-30 19:00:00,22872.17,43154.11,100.7
2023-01-30 20:00:00,21488.76,42063.72,89.95
2023-01-30 21:00:00,21098.53,41006.88,86.85
2023-01-30 22:00:00,20436.57,39173.47,88.15
2023-01-30 23:00:00,20230.33,37809.63,90.8
2023-01-31 00:00:00,19607.91,37245.94,94.01
2023-01-31 01:00:00,20092.78,36517.93,98.15
2023-01-31 02:00:00,19556.75,35677.28,98.15
2023-01-31 03:00:00,19683.24,35077.14,100.91
2023-01-31 04:00:00,20181.08,34655.5,105.29
2023-01-31 05:00:00,20915.21,35115.1,109.53
2023-01-31 06:00:00,23080.72,35538.35,144.34
2023-01-31 07:00:00,24132.09,36616.61,171.4
2023-01-31 08:00:00,24339.64,38275.15,182.98
2023-01-31 09:00:00,24357.78,40744.82,169.94
2023-01-31 10:00:00,24160.9,43814.17,167.11
2023-01-31 11:00:00,24251.02,45570.04,146.33
2023-01-31 12:00:00,23378.42,46815.77,138.23
2023-01-31 13:00:00,23100.99,47028.95,123.71
2023-01-31 14:00:00,23048.34,46534.98,106.62
2023-01-31 15:00:00,23528.78,45968.85,108.1
2023-01-31 16:00:00,22675.06,45639.91,101.73
2023-01-31 17:00:00,22392.32,45767.59,103.18
2023-01-31 18:00:00,22917.25,45226.84,108.96
2023-01-31 19:00:00,22325.18,44183.88,100.28
2023-01-31 20:00:00,21088.44,44299.72,94.92
2023-01-31 21:00:00,19976.42,44264.78,86.19
2023-01-31 22:00:00,19094.28,43340.17,86.1
2023-01-31 23:00:00,18150.62,42972.04,69.56
2023-02-01 00:00:00,17083.73,44222.93,79.94
2023-02-01 01:00:00,16710.76,44132.82,67.55
2023-02-01 02:00:00,17055.62,42471.45,65.69
2023-02-01 03:00:00,16518.33,43361.8,66.82
2023-02-01 04:00:00,16507.76,44339.03,57.59
2023-02-01 05:00:00,17462.45,45155.41,74.96
2023-02-01 06:00:00,19620.61,45910.38,95.98
2023-02-01 07:00:00,20626.74,46685.41,112.75
2023-02-01 08:00:00,21469.07,47706.43,120.74
2023-02-01 09:00:00,22127.6,48113.79,111.29
2023-02-01 10:00:00,22277.32,50003.88,105.03
2023-02-01 11:00:00,22264.73,51037.89,101.45
2023-02-01 12:00:00,22490.65,50886.52,99.34
2023-02-01 13:00:00,21032.47,49910.02,98.53
2023-02-01 14:00:00,21043.43,49367.79,95.97
2023-02-01 15:00:00,20985.07,49923.21,98.56
2023-02-01 16:00:00,21120.11,49164.63,102.69
2023-02-01 17:00:00,21509.75,49515.15,109.12
2023-02-01 18:00:00,21221.95,49988.35,111.58
2023-02-01 19:00:00,21434.77,49681.5,100.88
2023-02-01 20:00:00,20245.63,49329.67,97.65
2023-02-01 21:00:00,19249.43,48229.89,94.75
2023-02-01 22:00:00,18404.95,47505.53,86.42
2023-02-01 23:00:00,17565.74,47227.35,78.59
2023-02-02 00:00:00,16209.38,47730.65,74.3
2023-02-02 01:00:00,16389.62,47206.78,67.77
2023-02-02 02:00:00,16175.11,47283.73,71.35
2023-02-02 03:00:00,16467.94,46398.83,76.75
2023-02-02 04:00:00,17397.42,45391.72,88.55
2023-02-02 05:00:00,19538.38,43713.19,93.11
2023-02-02 06:00:00,23494.87,42133.96,116.21
2023-02-02 07:00:00,27078.07,39410.99,139.22
2023-02-02 08:00:00,29445.8,36893.1,169.87
2023-02-02 09:00:00,31336.39,35109.66,178.2
2023-02-02 10:00:00,32654.21,34330.37,170.09
2023-02-02 11:00:00,32558.2,33948.39,167.21
2023-02-02 12:00:00,31582.38,33301.42,156.86
2023-02-02 13:00:00,31991.79,31409.65,152.74
2023-02-02 14:00:00,33326.27,27849.16,161.44
2023-02-02 15:00:00,33831.08,23739.26,163.39
2023-02-02 16:00:00,34208.03,21021.56,167.28
2023-02-02 17:00:00,34230.33,20633.15,178.17
2023-02-02 18:00:00,34156.68,22275.84,183.12
2023-02-02 19:00:00,34112.56,24760.59,172.18
2023-02-02 20:00:00,32719.11,27407.46,142.09
2023-02-02 21:00:00,30772.42,30344.17,143.54
2023-02-02 22:00:00,28117.89,33054.82,130.15
2023-02-02 23:00:00,22996.45,35326.3,103.93
2023-02-03 00:00:00,20735.77,38957.03,108.3
2023-02-03 01:00:00,19777.32,41005.4,100.27
2023-02-03 02:00:00,19143.08,42983.51,93.82
2023-02-03 03:00:00,19222.2,44158.27,87.83
2023-02-03 04:00:00,19517.99,45737.02,84.03
2023-02-03 05:00:00,20057.41,46413.07,89.02
2023-02-03 06:00:00,22036.73,48105,100.27
2023-02-03 07:00:00,23494.12,48160.97,107.73
2023-02-03 08:00:00,24674.76,48948.97,110.39
2023-02-03 09:00:00,24956.42,49498.45,110.01
2023-02-03 10:00:00,23861.89,50673.52,97.73
2023-02-03 11:00:00,23792.54,52893.5,102.81
2023-02-03 12:00:00,23645.98,53521.56,102
2023-02-03 13:00:00,23500.5,52836.34,99.19
2023-02-03 14:00:00,23603.07,51757.44,97.91
2023-02-03 15:00:00,23616.17,50422.96,102
2023-02-03 16:00:00,24343.71,48412.11,107.72
2023-02-03 17:00:00,25125.48,47369.96,112.4
2023-02-03 18:00:00,24816.73,47438.06,113.52
2023-02-03 19:00:00,23229.43,46953.6,108.07
2023-02-03 20:00:00,22282.68,45389.37,103.7
2023-02-03 21:00:00,21446.2,44364.23,102.95
2023-02-03 22:00:00,21461.75,42095.72,113.19
2023-02-03 23:00:00,21494.65,39004.15,107.8
2023-02-04 00:00:00,20889.73,35769.19,99.36
2023-02-04 01:00:00,21205.45,30662.77,106.25
2023-02-04 02:00:00,22394.32,26130.19,113.15
2023-02-04 03:00:00,23532.35,22308.7,121.77
2023-02-04 04:00:00,24155.19,18798.93,125.38
2023-02-04 05:00:00,25170.23,16393.73,127.44
2023-02-04 06:00:00,27217.97,14598.58,137.34
2023-02-04 07:00:00,29036.35,13401.79,156.31
2023-02-04 08:00:00,30128.76,13677.85,164.19
2023-02-04 09:00:00,30410.13,16702.97,169.83
2023-02-04 10:00:00,30176.62,19586.95,164.11
2023-02-04 11:00:00,29770.62,21495.72,156.39
2023-02-04 12:00:00,28581.72,22698.95,148.84
2023-02-04 13:00:00,27472.58,22461.57,133.37
2023-02-04 14:00:00,28110.89,20415.73,134.09
2023-02-04 15:00:00,29296.27,16311.8,141.61
2023-02-04 16:00:00,30284.57,12059.19,155.36
2023-02-04 17:00:00,30694.64,10634.23,170.29
2023-02-04 18:00:00,30606.71,11199.57,184.16
2023-02-04 19:00:00,30514.47,11934.56,179.96
2023-02-04 20:00:00,30392.48,12781.37,167.89
2023-02-04 21:00:00,29665.03,13879.27,158.13
2023-02-04 22:00:00,28916.02,14452.94,152.38
2023-02-04 23:00:00,27688.95,14971.27,136.67
2023-02-05 00:00:00,25866.23,15674.04,135.51
2023-02-05 01:00:00,24919.9,16019.48,136.97
2023-02-05 02:00:00,24404.85,15747.87,129.03
2023-02-05 03:00:00,23736.53,15267.71,130.68
2023-02-05 04:00:00,22927.01,15310.35,116.2
2023-02-05 05:00:00,22585.64,15728.62,113.27
2023-02-05 06:00:00,23231.39,16345.27,114.21
2023-02-05 07:00:00,23623.61,16521.32,115.6
2023-02-05 08:00:00,24272.76,18692.35,120.48
2023-02-05 09:00:00,24267.33,23097.11,117.68
2023-02-05 10:00:00,23364.58,25393.86,117.3
2023-02-05 11:00:00,24343.36,26350.81,122.09
2023-02-05 12:00:00,24917.35,26517.99,116.09
2023-02-05 13:00:00,24544.77,25954.92,107.01
2023-02-05 14:00:00,24687.01,24173.45,109.75
2023-02-05 15:00:00,25421.97,21977.52,116.32
2023-02-05 16:00:00,26260.99,19439.68,125.16
2023-02-05 17:00:00,27405.37,19411.75,147.57
2023-02-05 18:00:00,27951.85,19710.99,171.44
2023-02-05 19:00:00,28299.62,19787.95,170.92
2023-02-05 20:00:00,28498.34,19462.7,165.9
2023-02-05 21:00:00,28652.11,18514.48,153.67
2023-02-05 22:00:00,28553.7,16820.93,155.77
2023-02-05 23:00:00,28593.88,15245.99,144.18
