Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-03-06 00:00:00,29702.14,14539.17,136.1
2023-03-06 01:00:00,28944.82,14674.97,125.09
2023-03-06 02:00:00,28921.16,14595.73,123.31
2023-03-06 03:00:00,29513.66,14712.19,123.12
2023-03-06 04:00:00,30603.59,14495.16,123.75
2023-03-06 05:00:00,33443.27,14119.42,137.44
2023-03-06 06:00:00,37238.05,14190.45,159.8
2023-03-06 07:00:00,38614.2,14099.78,185
2023-03-06 08:00:00,39130.9,15065.78,217.09
2023-03-06 09:00:00,39070.17,16147.04,188.35
2023-03-06 10:00:00,38615.87,18488.88,170.26
2023-03-06 11:00:00,37899.9,20784.31,160.84
2023-03-06 12:00:00,37329.46,22605.54,149.92
2023-03-06 13:00:00,36962.25,24033.25,144.95
2023-03-06 14:00:00,37073.57,24020.52,144.3
2023-03-06 15:00:00,37622.11,22657.05,145.78
2023-03-06 16:00:00,37210.1,20798.07,152
2023-03-06 17:00:00,37209.94,19250.51,162.01
2023-03-06 18:00:00,37180.55,20663.69,184.86
2023-03-06 19:00:00,37236.71,23953.12,174.61
2023-03-06 20:00:00,35269.65,27298.78,147.95
2023-03-06 21:00:00,31470.61,30516,130.39
2023-03-06 22:00:00,27695.81,32044.12,120.65
2023-03-06 23:00:00,23947.93,33842.9,108.58
2023-03-07 00:00:00,21381.8,35697.02,98.06
2023-03-07 01:00:00,20970.51,36993.23,94.26
2023-03-07 02:00:00,20297.39,38358.26,85
2023-03-07 03:00:00,20051.6,39736.72,78.96
2023-03-07 04:00:00,20002.48,41230.78,78.52
2023-03-07 05:00:00,21293.37,42273.63,85.57
2023-03-07 06:00:00,24171.69,42208.36,98.71
2023-03-07 07:00:00,26702.21,42208.77,99.57
2023-03-07 08:00:00,27349.36,44100.03,105.59
2023-03-07 09:00:00,26103.98,47206.1,91.92
2023-03-07 10:00:00,25292.22,50486.28,93.86
2023-03-07 11:00:00,25239.77,51940.01,94.26
2023-03-07 12:00:00,25021.87,51780.41,87.57
2023-03-07 13:00:00,24577.9,50165.78,93.86
2023-03-07 14:00:00,24823.64,46138.16,95.07
2023-03-07 15:00:00,26587.61,41226.77,97.6
2023-03-07 16:00:00,30353.56,35895.28,109.22
2023-03-07 17:00:00,33077.33,29150.17,142.97
2023-03-07 18:00:00,33751.61,26734.45,164.08
2023-03-07 19:00:00,33830.53,26192.59,143.91
2023-03-07 20:00:00,33466.46,25693.75,152.14
2023-03-07 21:00:00,32898.77,25172.42,136.43
2023-03-07 22:00:00,31782.12,24899.56,122.21
2023-03-07 23:00:00,30151.48,23616.02,115.49
2023-03-08 00:00:00,28623.29,22383.19,114.3
2023-03-08 01:00:00,28466.94,21922.27,112.1
2023-03-08 02:00:00,28211.31,21600.81,112.02
2023-03-08 03:00:00,28604.27,19608.76,111
2023-03-08 04:00:00,29806.83,18442.39,111
2023-03-08 05:00:00,31745.18,16437.51,118.23
2023-03-08 06:00:00,36070.43,14853.71,140.68
2023-03-08 07:00:00,38101.46,14117.47,158.53
2023-03-08 08:00:00,38449.59,14699.64,173.1
2023-03-08 09:00:00,38821.52,15760.32,163
2023-03-08 10:00:00,38566.41,16844.51,152.99
2023-03-08 11:00:00,38614.75,17703.85,144.17
2023-03-08 12:00:00,38153.71,18619.95,137.17
2023-03-08 13:00:00,37511.36,19001.73,135.93
2023-03-08 14:00:00,37665.33,18921.05,137.44
2023-03-08 15:00:00,37556.51,18014.57,141.09
2023-03-08 16:00:00,38326.84,16519.1,144.47
2023-03-08 17:00:00,38662.44,14627.7,153.01
2023-03-08 18:00:00,38702.78,14888.18,166.89
2023-03-08 19:00:00,38646.57,15326.49,170.02
2023-03-08 20:00:00,38372.43,15255.08,153.77
2023-03-08 21:00:00,37035.77,15818.43,134.64
2023-03-08 22:00:00,34322,16186.49,128.82
2023-03-08 23:00:00,30679.9,16332.12,119
2023-03-09 00:00:00,29145.77,17090.2,113.66
2023-03-09 01:00:00,28606.55,17718.71,111.39
2023-03-09 02:00:00,28507.9,18854.58,111.02
2023-03-09 03:00:00,27403.1,19935.96,109.38
2023-03-09 04:00:00,27783.23,20445.65,111.22
2023-03-09 05:00:00,29577,20177.52,113.02
2023-03-09 06:00:00,33671.38,19652.84,137.39
2023-03-09 07:00:00,34939.96,19276.9,150
2023-03-09 08:00:00,34724.36,20692.13,159.06
2023-03-09 09:00:00,34316.64,22995.83,150.93
2023-03-09 10:00:00,33972.61,24350.7,142.36
2023-03-09 11:00:00,33567.95,25394.97,131.81
2023-03-09 12:00:00,32414.5,26814.85,122
2023-03-09 13:00:00,31477.71,26463.37,116.45
2023-03-09 14:00:00,31405.1,24848.5,116.19
2023-03-09 15:00:00,31538.86,22315.83,116.72
2023-03-09 16:00:00,32348.41,19179.73,118.36
2023-03-09 17:00:00,33516.7,16847.45,135.85
2023-03-09 18:00:00,33887.84,16493.79,147.22
2023-03-09 19:00:00,33879.48,17338.65,145.04
2023-03-09 20:00:00,33022.45,18619.52,135.1
2023-03-09 21:00:00,30294.2,20441.32,125.09
2023-03-09 22:00:00,26719.66,21856.27,123.82
2023-03-09 23:00:00,22127.67,23652.71,109.7
2023-03-10 00:00:00,19775.58,25311.82,102.89
2023-03-10 01:00:00,18850.65,27271.35,100.68
2023-03-10 02:00:00,18397.14,28650.08,99.06
2023-03-10 03:00:00,18292.69,30532.9,98.84
2023-03-10 04:00:00,18190.47,32112.05,99.09
2023-03-10 05:00:00,19336.87,32993.23,105
2023-03-10 06:00:00,24115.61,33205.35,119.81
2023-03-10 07:00:00,27081.43,33371.9,136.91
2023-03-10 08:00:00,27268.57,34269.83,140.91
2023-03-10 09:00:00,27203.5,36936.44,136.61
2023-03-10 10:00:00,26435.37,39007.72,131.89
2023-03-10 11:00:00,25531.35,39422.96,125.1
2023-03-10 12:00:00,24898.86,39551.17,116.42
2023-03-10 13:00:00,24250.8,37625.68,112.84
2023-03-10 14:00:00,23966.21,36875.1,114.91
