Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-05-01 00:00:00,14456.21,15397.92,109.9
2023-05-01 01:00:00,13041.75,16653.01,99.9
2023-05-01 02:00:00,12167.23,17459.8,95.49
2023-05-01 03:00:00,11840.2,17937.37,89.98
2023-05-01 04:00:00,11461.73,18436.56,87.29
2023-05-01 05:00:00,11840.91,18798.06,88
2023-05-01 06:00:00,11605.08,19445.43,87.16
2023-05-01 07:00:00,11480.08,21923.23,84.2
2023-05-01 08:00:00,11336.28,24173.86,83.14
2023-05-01 09:00:00,10765.52,27857.33,84.04
2023-05-01 10:00:00,9511.09,31985,74.29
2023-05-01 11:00:00,9434.87,35606.9,67.99
2023-05-01 12:00:00,9421,36557.8,54.63
2023-05-01 13:00:00,9074.65,35185.93,34.69
2023-05-01 14:00:00,9121.47,32758.89,29.99
2023-05-01 15:00:00,9071.24,29656.68,41.19
2023-05-01 16:00:00,9815.32,25639.69,76.25
2023-05-01 17:00:00,12630.52,21690.34,95.58
2023-05-01 18:00:00,14687.32,17346,116.37
2023-05-01 19:00:00,15011.21,14408.2,124.64
2023-05-01 20:00:00,15219.06,13715.18,125.8
2023-05-01 21:00:00,15295.67,13849.59,121.72
2023-05-01 22:00:00,15460.88,14554.81,117.9
2023-05-01 23:00:00,15407.98,16991.4,111.04
2023-05-02 00:00:00,13769.61,18970.34,98.48
2023-05-02 01:00:00,12700.72,20988.39,85.6
2023-05-02 02:00:00,12317.09,22811.66,83.3
2023-05-02 03:00:00,12055.56,23905.62,80.9
2023-05-02 04:00:00,12476.44,24297.88,81.22
2023-05-02 05:00:00,14527.27,24679.02,90.39
2023-05-02 06:00:00,15599.33,25480.3,111.06
2023-05-02 07:00:00,16308.68,27054.61,127.45
2023-05-02 08:00:00,16847.72,28953.83,135.17
2023-05-02 09:00:00,16362.19,31637.42,122.99
2023-05-02 10:00:00,16363.98,34352.63,115.69
2023-05-02 11:00:00,15177.52,36587.7,108.96
2023-05-02 12:00:00,14687.77,38929.68,98.46
2023-05-02 13:00:00,14367.48,41189.59,92.76
2023-05-02 14:00:00,13893.19,41599.15,86.32
2023-05-02 15:00:00,14294.32,40795.24,81.97
2023-05-02 16:00:00,14451.07,37805.24,87.2
2023-05-02 17:00:00,15521.55,33183.93,94.43
2023-05-02 18:00:00,17288.21,27402.84,117.38
2023-05-02 19:00:00,18130.34,21615.54,130
2023-05-02 20:00:00,18272.67,17279.09,142.86
2023-05-02 21:00:00,18336.57,16376.41,133.69
2023-05-02 22:00:00,18091.74,15839.7,124.02
2023-05-02 23:00:00,17341.91,15448.21,116.13
2023-05-03 00:00:00,16628.33,15116.45,107.65
2023-05-03 01:00:00,16324.79,14905.15,102.63
2023-05-03 02:00:00,16095.26,14828.51,100.97
2023-05-03 03:00:00,15924.23,14549.87,97.8
2023-05-03 04:00:00,16481.48,14263.53,105.25
2023-05-03 05:00:00,17555.34,13807.52,111.92
2023-05-03 06:00:00,18308.77,15031.93,125.52
2023-05-03 07:00:00,18884.63,18330.72,133.3
2023-05-03 08:00:00,18283.87,23594.13,125.1
2023-05-03 09:00:00,17410.94,30147.67,110.1
2023-05-03 10:00:00,15699.95,35219.51,91.16
2023-05-03 11:00:00,13881.02,39247.38,84.16
2023-05-03 12:00:00,12668.73,42807.69,77.83
2023-05-03 13:00:00,11729.87,44645.65,80.02
2023-05-03 14:00:00,11331.33,44259.4,75.13
2023-05-03 15:00:00,11820.85,41347.5,73.5
2023-05-03 16:00:00,13505.54,36139.75,83.86
2023-05-03 17:00:00,15752.85,28736.19,97.59
2023-05-03 18:00:00,17663.7,20524.79,124.09
2023-05-03 19:00:00,18924.13,14187.34,140.08
2023-05-03 20:00:00,19134.7,12160.41,171.58
2023-05-03 21:00:00,18925.21,13839,132.25
2023-05-03 22:00:00,18293.58,15300.01,120.95
2023-05-03 23:00:00,17654.24,16028.62,114.73
2023-05-04 00:00:00,16477.42,16291.61,100.13
2023-05-04 01:00:00,15067.14,16566.81,95.24
2023-05-04 02:00:00,14646.03,16498.04,94.16
2023-05-04 03:00:00,14942.03,16255.05,95.26
2023-05-04 04:00:00,15230.47,15927.34,95.91
2023-05-04 05:00:00,16539.44,15795.37,106.94
2023-05-04 06:00:00,17351.7,17460.77,125
2023-05-04 07:00:00,17490.63,22083.85,130
2023-05-04 08:00:00,17218.32,27566.49,119.9
2023-05-04 09:00:00,16168.97,34634.87,104.42
2023-05-04 10:00:00,13332.59,41381.27,90
2023-05-04 11:00:00,12082.46,46437.64,79.6
2023-05-04 12:00:00,11141.86,49295.83,70.06
2023-05-04 13:00:00,10894.47,49500.65,60.21
2023-05-04 14:00:00,11175.61,47642.19,56.69
2023-05-04 15:00:00,11130.27,44410.91,65.28
2023-05-04 16:00:00,12165.91,39530.02,78.88
2023-05-04 17:00:00,14208.14,34063.56,99.6
2023-05-04 18:00:00,15988.46,28367.48,115.57
2023-05-04 19:00:00,15996.07,24491.96,122.01
2023-05-04 20:00:00,16736.96,23955.97,120.74
2023-05-04 21:00:00,16824.76,26426.2,114.77
2023-05-04 22:00:00,16718.6,27556.91,105.5
2023-05-04 23:00:00,16204.98,28125.63,94.12
2023-05-05 00:00:00,15790.67,28156.79,91.5
2023-05-05 01:00:00,15242.02,28239.9,81.8
2023-05-05 02:00:00,15100.92,28393.77,78.49
2023-05-05 03:00:00,15157.44,28564.79,79.51
2023-05-05 04:00:00,15302.74,28897.27,78.49
2023-05-05 05:00:00,15574.15,28692.62,87.52
2023-05-05 06:00:00,16954.9,29715.85,101.22
2023-05-05 07:00:00,17237.8,32966.71,113.75
