Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-11-25 00:00:00,10023.54,43431.79,-1.25
2024-11-25 01:00:00,9900.21,43388.18,-1.59
2024-11-25 02:00:00,9920.97,42916.4,-1.42
2024-11-25 03:00:00,10078.24,42090.18,-1.86
2024-11-25 04:00:00,10120.7,42715.35,-1.42
2024-11-25 05:00:00,11057.31,44034.73,-0.28
2024-11-25 06:00:00,12512.24,47448.75,0.09
2024-11-25 07:00:00,15905.29,46538.73,54.38
2024-11-25 08:00:00,18623.5,48162.1,77.01
2024-11-25 09:00:00,19500.04,51333.21,66.57
2024-11-25 10:00:00,19054.52,54026.45,42.55
2024-11-25 11:00:00,19287.36,53824.04,41.37
2024-11-25 12:00:00,19929.47,53020.67,40
2024-11-25 13:00:00,20472.41,51679.86,57.16
2024-11-25 14:00:00,20997.23,47352.07,67.97
2024-11-25 15:00:00,21930.81,42116.06,94.99
2024-11-25 16:00:00,22039.87,41737.74,92.58
2024-11-25 17:00:00,22186.24,42338,116.08
2024-11-25 18:00:00,22549.06,42405.8,128
2024-11-25 19:00:00,22603.26,41488.04,118
2024-11-25 20:00:00,21479.81,40191.63,94.73
2024-11-25 21:00:00,21168.39,37314.82,81.26
2024-11-25 22:00:00,21108.26,34815.56,86.26
2024-11-25 23:00:00,20251.76,32917.8,69.17
2024-11-26 00:00:00,20120.35,31660.12,89.53
2024-11-26 01:00:00,19934.94,31385.59,77.99
2024-11-26 02:00:00,19970.69,30595.68,77.66
2024-11-26 03:00:00,20328.33,30440.52,70.55
2024-11-26 04:00:00,20080.03,30663.17,72.72
2024-11-26 05:00:00,21015.98,30601.93,82.26
2024-11-26 06:00:00,24206.05,30409.79,101.45
2024-11-26 07:00:00,28209.91,29752.55,130.9
2024-11-26 08:00:00,29728.8,30612.73,137.84
2024-11-26 09:00:00,29599.75,33186.16,127.09
2024-11-26 10:00:00,29284.73,37607.28,112.09
2024-11-26 11:00:00,29074.27,40732.96,100
2024-11-26 12:00:00,29280.32,40565.08,90.9
2024-11-26 13:00:00,29319.96,36951.88,102.07
2024-11-26 14:00:00,30463.14,32185.95,116.1
2024-11-26 15:00:00,31293.13,27846.01,123.95
2024-11-26 16:00:00,30714.11,27824.29,143.1
2024-11-26 17:00:00,31100.55,29507.32,155.52
2024-11-26 18:00:00,31352.35,30186.57,160.91
2024-11-26 19:00:00,30708.74,30396.57,153.28
2024-11-26 20:00:00,29180.56,30326.11,126.38
2024-11-26 21:00:00,27711.43,29696.98,118.23
2024-11-26 22:00:00,27295.42,28823.71,122.13
2024-11-26 23:00:00,26186.26,27599.13,113.34
2024-11-27 00:00:00,24790.11,26530.72,104.74
2024-11-27 01:00:00,24765.69,25608.03,106.28
2024-11-27 02:00:00,24204.11,23223.99,110
2024-11-27 03:00:00,24980.21,20476.56,111.46
2024-11-27 04:00:00,25840.39,18544.29,114.66
2024-11-27 05:00:00,27959.74,17291.68,123.92
2024-11-27 06:00:00,29946.06,16671.63,140.5
2024-11-27 07:00:00,31309.64,16962.53,160
2024-11-27 08:00:00,31920.21,19191.49,184.84
2024-11-27 09:00:00,31502.72,24262.19,164.45
2024-11-27 10:00:00,29908.8,29999.74,153.1
2024-11-27 11:00:00,28332.81,35301.22,150
2024-11-27 12:00:00,26987.24,39710.55,145.66
2024-11-27 13:00:00,25704.28,41528.64,140.49
2024-11-27 14:00:00,25181.91,40955.05,130.09
2024-11-27 15:00:00,26061.93,40794.39,131.7
2024-11-27 16:00:00,25248.13,44884.84,117.56
2024-11-27 17:00:00,23076.96,51070.5,110.24
2024-11-27 18:00:00,22064.45,55585.7,112.29
2024-11-27 19:00:00,20122.26,55711.06,101.84
2024-11-27 20:00:00,18098.83,55252.77,78.14
2024-11-27 21:00:00,16711.38,55586.06,71.86
2024-11-27 22:00:00,16036.98,53297.79,67.05
2024-11-27 23:00:00,15622.79,52331.36,48.78
2024-11-28 00:00:00,14474,50476.2,49.21
2024-11-28 01:00:00,14119.06,51597.21,41.21
2024-11-28 02:00:00,13983.82,52505.63,32.95
2024-11-28 03:00:00,14025.09,52878.27,32.08
2024-11-28 04:00:00,15025.46,51390.88,31.69
2024-11-28 05:00:00,17287.46,48095.62,52.29
