Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-07-25 00:00:00,22241.04,18720.77,346.4
2022-07-25 01:00:00,21530.58,21848.48,276.76
2022-07-25 02:00:00,21375.16,22827.91,264.97
2022-07-25 03:00:00,21703.29,22405.92,266.03
2022-07-25 04:00:00,21678.85,22670,261.71
2022-07-25 05:00:00,21633.63,23379.48,286.29
2022-07-25 06:00:00,21796.87,24608.26,375.08
2022-07-25 07:00:00,21678.98,27192.74,410.14
2022-07-25 08:00:00,21670.61,30629.85,412.34
2022-07-25 09:00:00,21155.77,35625.16,350.64
2022-07-25 10:00:00,20511.62,41613.52,295.58
2022-07-25 11:00:00,19146.75,47254.98,265.25
2022-07-25 12:00:00,18138.46,50467.09,235.09
2022-07-25 13:00:00,17559.53,51868.1,231.32
2022-07-25 14:00:00,17069.2,50744.76,222.45
2022-07-25 15:00:00,17361.6,50074.82,203.61
2022-07-25 16:00:00,17484.34,46857.72,259.43
2022-07-25 17:00:00,19221.12,42165.53,266.29
2022-07-25 18:00:00,20686.29,37661.25,333.55
2022-07-25 19:00:00,20531.67,34166.9,379.2
2022-07-25 20:00:00,21030.25,29712.39,383.81
2022-07-25 21:00:00,21782.7,26412.25,386.86
2022-07-25 22:00:00,22107.18,24214.03,391.69
2022-07-25 23:00:00,22171.41,22562.9,330.98
2022-07-26 00:00:00,21997.57,21270.65,330.38
2022-07-26 01:00:00,21780.01,20699.95,316.03
2022-07-26 02:00:00,21817.25,20168.85,276.85
2022-07-26 03:00:00,21997.93,20011.12,292.79
2022-07-26 04:00:00,22263.04,20251.06,300.31
2022-07-26 05:00:00,22649.6,21407.66,346.94
2022-07-26 06:00:00,23454,23203.57,408.23
2022-07-26 07:00:00,23781.9,25595.29,454.37
2022-07-26 08:00:00,23839.33,31130.44,391.64
2022-07-26 09:00:00,22629.95,38129.93,293.5
2022-07-26 10:00:00,21892.32,43190.99,235.59
2022-07-26 11:00:00,21106.76,46009.55,262.81
2022-07-26 12:00:00,20848.33,47260.95,200.01
2022-07-26 13:00:00,20657.46,46422.95,188.58
2022-07-26 14:00:00,20839.64,45526.51,183.1
2022-07-26 15:00:00,20963.91,43475.22,179.58
2022-07-26 16:00:00,20968.43,41451.66,190.16
2022-07-26 17:00:00,22958.24,36920.51,264.3
2022-07-26 18:00:00,24568.22,30991.32,350.01
2022-07-26 19:00:00,25296.34,24738.53,432.55
2022-07-26 20:00:00,25517.65,20170.18,438.97
2022-07-26 21:00:00,25606.24,17874.7,447.5
2022-07-26 22:00:00,25592,17475.41,437.28
2022-07-26 23:00:00,25433.25,17593.97,376.27
2022-07-27 00:00:00,23918.22,17691.73,405
2022-07-27 01:00:00,23753.58,17292.83,351.19
2022-07-27 02:00:00,23905.32,17081.38,347.08
2022-07-27 03:00:00,23962.73,17239.89,349.99
2022-07-27 04:00:00,24013.28,17914.95,348.33
2022-07-27 05:00:00,24068.68,18698.62,377.14
2022-07-27 06:00:00,25344.23,20149.28,460
2022-07-27 07:00:00,25824.11,22143.49,499.94
2022-07-27 08:00:00,25642.88,26237.68,492.41
2022-07-27 09:00:00,25253.5,32552.3,434.99
2022-07-27 10:00:00,23502.39,38299.67,425.61
2022-07-27 11:00:00,22039.62,41685.18,418.4
2022-07-27 12:00:00,21130.36,42784.69,389.92
2022-07-27 13:00:00,20634.47,43523.9,348.89
2022-07-27 14:00:00,20651.56,43452.71,337.95
2022-07-27 15:00:00,21101.99,42296.69,353.31
2022-07-27 16:00:00,22169.1,39032.35,371.24
2022-07-27 17:00:00,24070.25,33743.81,429.65
2022-07-27 18:00:00,25053.57,26762.67,500.91
2022-07-27 19:00:00,25515.99,20188.87,532.67
2022-07-27 20:00:00,25706.81,15325.42,549.87
2022-07-27 21:00:00,25828.42,14167.24,529.36
2022-07-27 22:00:00,25804.64,14559.38,504.98
2022-07-27 23:00:00,25117.01,14754.01,428.97
2022-07-28 00:00:00,23066.23,14467.26,437.79
2022-07-28 01:00:00,22404.05,13800.56,400.91
2022-07-28 02:00:00,22439.62,12978.32,399.97
2022-07-28 03:00:00,22536,12224.05,399.71
2022-07-28 04:00:00,22647.01,11928.9,399.97
2022-07-28 05:00:00,23332.84,12116.27,400.04
2022-07-28 06:00:00,25562.69,13336.13,493.93
2022-07-28 07:00:00,26126.94,16816.02,559.28
2022-07-28 08:00:00,25878.82,22120.68,539.56
2022-07-28 09:00:00,24913.12,29272.33,501.42
2022-07-28 10:00:00,23713.88,35489.31,451.16
2022-07-28 11:00:00,23029.13,39832.45,418.45
2022-07-28 12:00:00,21762.06,41589.79,426.07
2022-07-28 13:00:00,20660.79,41524.58,409.58
2022-07-28 14:00:00,20533.6,39365.61,425.1
2022-07-28 15:00:00,21649.42,36064.74,433.66
2022-07-28 16:00:00,22978.26,31518.84,454.39
2022-07-28 17:00:00,24910.78,25864.42,513.93
2022-07-28 18:00:00,26365.07,19810.76,563.85
