Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2021-11-29 00:00:00,32511.2,14214.53,155.39
2021-11-29 01:00:00,32542.31,14032.88,151.31
2021-11-29 02:00:00,32314.5,13319.62,141.13
2021-11-29 03:00:00,32394.56,13794.34,136.65
2021-11-29 04:00:00,33016.9,13965.94,143.39
2021-11-29 05:00:00,35538.21,14410.79,160.51
2021-11-29 06:00:00,37820.46,15643.29,221.07
2021-11-29 07:00:00,39726.4,16615.38,289.44
2021-11-29 08:00:00,40291,17665.81,331.14
2021-11-29 09:00:00,40287.27,18977.37,320.09
2021-11-29 10:00:00,40318.5,19658.34,295.83
2021-11-29 11:00:00,40084.21,20062.27,298.54
2021-11-29 12:00:00,39958.45,20071.5,299.03
2021-11-29 13:00:00,40163.73,19046.19,329.2
2021-11-29 14:00:00,40132.31,17638.59,342.77
2021-11-29 15:00:00,40314.08,16576.84,352.11
2021-11-29 16:00:00,40495.97,16485.88,360
2021-11-29 17:00:00,40757.37,16256.34,421.87
2021-11-29 18:00:00,40708.28,16306.7,410.13
2021-11-29 19:00:00,40465.05,16497.82,355.06
2021-11-29 20:00:00,39060.15,18177.09,310.16
2021-11-29 21:00:00,35105.04,21832.57,234.68
2021-11-29 22:00:00,32266.21,25317.04,193.53
2021-11-29 23:00:00,29021.61,28487.9,130.05
2021-11-30 00:00:00,25213.17,31319.63,113.9
2021-11-30 01:00:00,23257.27,34724.82,100.51
2021-11-30 02:00:00,21172.25,38844.84,91.93
2021-11-30 03:00:00,19517.98,42275.96,73.06
2021-11-30 04:00:00,18420.27,44376.03,64.82
2021-11-30 05:00:00,19168.43,47449.28,69.75
2021-11-30 06:00:00,20388.66,51619.9,71.56
2021-11-30 07:00:00,22660.04,52446.73,93.97
2021-11-30 08:00:00,23841.95,51004.98,92.39
2021-11-30 09:00:00,25696.03,51117.12,94.65
2021-11-30 10:00:00,26150.05,52814.85,96.68
2021-11-30 11:00:00,26767.83,53945.5,108.44
2021-11-30 12:00:00,26813.4,54251.26,112.19
2021-11-30 13:00:00,26237.69,53824.69,110.05
2021-11-30 14:00:00,26784.3,52153.08,112.95
2021-11-30 15:00:00,27733.51,50228.44,124.91
2021-11-30 16:00:00,28082.81,47962.7,131.8
2021-11-30 17:00:00,29303.51,44624.13,187.28
2021-11-30 18:00:00,29417.65,40301.11,228.92
2021-11-30 19:00:00,29417.67,34563.28,232.6
2021-11-30 20:00:00,29403.31,29797.55,215.06
2021-11-30 21:00:00,28213.03,27261.6,171.89
2021-11-30 22:00:00,27809.67,25633.27,145.89
2021-11-30 23:00:00,26579.6,25427.81,126.94
2021-12-01 00:00:00,25191.98,28135.6,127.25
2021-12-01 01:00:00,23027.86,31397.95,107
2021-12-01 02:00:00,22164.37,34466.77,97.39
2021-12-01 03:00:00,21230.25,37502.92,93.97
2021-12-01 04:00:00,20692.03,40044.49,86.86
2021-12-01 05:00:00,21824.93,44085.55,94.27
2021-12-01 06:00:00,22540.32,47347.04,115.82
2021-12-01 07:00:00,22510.57,49602.89,110.01
2021-12-01 08:00:00,21628.19,51548.06,103.93
2021-12-01 09:00:00,21311.41,53893.81,94.3
2021-12-01 10:00:00,21273.08,56103.84,86.88
2021-12-01 11:00:00,21194.77,57454.65,86.89
2021-12-01 12:00:00,20997.64,56566.32,84.7
2021-12-01 13:00:00,21583.6,55252.7,85.91
2021-12-01 14:00:00,22660.76,53974.16,85.93
2021-12-01 15:00:00,22976.01,53124.2,84.67
2021-12-01 16:00:00,22944.87,52592.53,87.74
2021-12-01 17:00:00,23063.98,52244.52,96.76
2021-12-01 18:00:00,22321.21,51415.38,90.53
2021-12-01 19:00:00,21660.39,50464.04,76.99
2021-12-01 20:00:00,20785.36,50042.58,71.2
2021-12-01 21:00:00,20232.47,48651.42,70.43
2021-12-01 22:00:00,19728.83,46283.79,73.5
2021-12-01 23:00:00,18860.43,45432.46,71.17
2021-12-02 00:00:00,17522.6,43700.59,36.98
2021-12-02 01:00:00,17139.99,42351.39,28.72
2021-12-02 02:00:00,17480.97,40038.68,37.08
2021-12-02 03:00:00,20015.34,37962.81,63.76
2021-12-02 04:00:00,22464.57,35305.15,76.15
2021-12-02 05:00:00,25543.21,32741.58,92.63
2021-12-02 06:00:00,29005.44,31332.77,159.65
2021-12-02 07:00:00,31916.25,29974.16,207.25
2021-12-02 08:00:00,34677.88,29513.5,234.9
2021-12-02 09:00:00,35935.51,30072.47,233.75
2021-12-02 10:00:00,35702.99,31369.92,208.04
2021-12-02 11:00:00,35629.52,31249.73,228.29
2021-12-02 12:00:00,36055.51,29659.94,232.13
2021-12-02 13:00:00,36228.27,26879.88,233.86
2021-12-02 14:00:00,36851.71,23595.75,258.09
2021-12-02 15:00:00,37849.29,20475.01,304.96
2021-12-02 16:00:00,38404.14,20168.38,327.82
2021-12-02 17:00:00,38882.65,20629.17,354.98
2021-12-02 18:00:00,39141.67,20813.06,330
2021-12-02 19:00:00,38670.28,21965.83,283.98
2021-12-02 20:00:00,36644.11,23684.22,228.85
2021-12-02 21:00:00,33813.49,23094.9,203.08
2021-12-02 22:00:00,31275.69,23978.6,183.54
2021-12-02 23:00:00,28700.75,25663.1,132.49
2021-12-03 00:00:00,27021.63,26634.71,153.93
2021-12-03 01:00:00,26509.75,28171.22,124.99
