Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-05-20 00:00:00,11186.17,12629.68,91.09
2024-05-20 01:00:00,10725.5,12264.29,82.64
2024-05-20 02:00:00,10422.91,12051.39,86.73
2024-05-20 03:00:00,10025.42,11558.6,86.09
2024-05-20 04:00:00,10093.29,11246.49,88.21
2024-05-20 05:00:00,10143.56,11241.04,91.46
2024-05-20 06:00:00,10128.53,13420.8,104.72
2024-05-20 07:00:00,9917.29,18524.18,105.69
2024-05-20 08:00:00,8728.98,26334.13,72.24
2024-05-20 09:00:00,6779.82,33905.12,32.8
2024-05-20 10:00:00,6500.37,40617.3,12.41
2024-05-20 11:00:00,6438.86,44550.65,6.06
2024-05-20 12:00:00,6424.23,46369.05,2.41
2024-05-20 13:00:00,6377.55,46225.35,0
2024-05-20 14:00:00,6394.14,44964.62,-0.33
2024-05-20 15:00:00,6434.65,42475.9,-0.07
2024-05-20 16:00:00,6845.85,38460.86,0.89
2024-05-20 17:00:00,8526.3,32857.87,64.17
2024-05-20 18:00:00,10240.38,25197.53,85.94
2024-05-20 19:00:00,11427.33,18706.82,113.63
2024-05-20 20:00:00,12038.48,15871.88,135.9
2024-05-20 21:00:00,12283.61,16988.74,120.33
2024-05-20 22:00:00,12269.17,20402.06,96.63
2024-05-20 23:00:00,11419.49,22448.14,79.86
2024-05-21 00:00:00,10361.34,23545.19,81.46
2024-05-21 01:00:00,9831.12,24114.58,76.4
2024-05-21 02:00:00,9692.94,23249.08,76.21
2024-05-21 03:00:00,9705.7,23206.9,77.92
2024-05-21 04:00:00,9763.27,23602.84,74.93
2024-05-21 05:00:00,10689.47,23776.8,79.58
2024-05-21 06:00:00,11955.66,25284.64,112.26
2024-05-21 07:00:00,11917.69,27872.4,122.98
2024-05-21 08:00:00,11693.81,32133.42,97.35
2024-05-21 09:00:00,11241.41,37989.6,81.86
2024-05-21 10:00:00,11626.21,43999.49,66.98
2024-05-21 11:00:00,11853.82,47316.19,54.42
2024-05-21 12:00:00,12161.46,47731.79,28.47
2024-05-21 13:00:00,12901.59,45855.19,31.34
2024-05-21 14:00:00,13513.2,43641.33,54.09
2024-05-21 15:00:00,13130.14,43226.62,69.65
2024-05-21 16:00:00,13093.43,41330.27,79.61
2024-05-21 17:00:00,13782.44,37951.2,87.98
2024-05-21 18:00:00,14373.96,34326.11,103.44
2024-05-21 19:00:00,14300.04,33016.79,126.98
2024-05-21 20:00:00,14296.96,31888.3,99.07
2024-05-21 21:00:00,14221.47,31113.76,83.58
2024-05-21 22:00:00,13499.47,30231.23,83.05
2024-05-21 23:00:00,12836.97,29500.68,65.91
2024-05-22 00:00:00,13371.89,30425.9,70.03
2024-05-22 01:00:00,13347.48,29763.66,66.4
2024-05-22 02:00:00,13115.89,29829.59,64.9
2024-05-22 03:00:00,12973.15,29590.62,54.12
2024-05-22 04:00:00,13322.83,27989.65,62.66
2024-05-22 05:00:00,13714.09,28161.17,70.2
2024-05-22 06:00:00,14029.39,30156.87,98.14
2024-05-22 07:00:00,14351.54,31198.63,103.12
2024-05-22 08:00:00,14417.74,33299.94,94.98
2024-05-22 09:00:00,13282.08,36979.13,81.21
2024-05-22 10:00:00,11593.62,40568.61,70
2024-05-22 11:00:00,11396.69,41562.15,69.78
2024-05-22 12:00:00,11380.52,41113.78,65.65
2024-05-22 13:00:00,11103.88,41536.13,56.91
2024-05-22 14:00:00,10005.74,40909.58,56.14
2024-05-22 15:00:00,9827.98,39950.88,67.17
2024-05-22 16:00:00,11301.47,37743.44,77.61
2024-05-22 17:00:00,14112.36,34142.16,92.45
2024-05-22 18:00:00,15249.25,27597.47,99.98
2024-05-22 19:00:00,17655.94,20745.07,147.02
2024-05-22 20:00:00,18687.49,15833.03,154.88
2024-05-22 21:00:00,18968,13812.52,135.99
2024-05-22 22:00:00,18732.83,13803.74,107.71
2024-05-22 23:00:00,17385.55,14446.48,93.22
2024-05-23 00:00:00,15395.88,15444.26,79.27
2024-05-23 01:00:00,14233.45,16640.66,78.45
2024-05-23 02:00:00,13771.47,17463.93,74.93
2024-05-23 03:00:00,13896.74,17932.75,76.68
2024-05-23 04:00:00,13992.45,17183.23,78.65
2024-05-23 05:00:00,15976.69,16964.2,84.8
2024-05-23 06:00:00,17878.41,18728.9,107.98
2024-05-23 07:00:00,18144.69,22975.04,118
2024-05-23 08:00:00,17407.73,29584.03,97.84
2024-05-23 09:00:00,14340.09,37420.4,75.65
2024-05-23 10:00:00,12297.6,43153.01,74.89
2024-05-23 11:00:00,10946.21,45676.89,64.1
2024-05-23 12:00:00,10574.55,45911.93,52.5
2024-05-23 13:00:00,10443.53,44629.84,45.31
2024-05-23 14:00:00,10261.61,42574.27,56.98
2024-05-23 15:00:00,11826.51,38381.62,71.4
2024-05-23 16:00:00,14207.76,33161.21,83.77
2024-05-23 17:00:00,18478.17,26977.11,96.64
2024-05-23 18:00:00,20745.47,20038.17,111.49
2024-05-23 19:00:00,21405.16,14442.81,156.28
2024-05-23 20:00:00,21730.72,11309.1,180.06
2024-05-23 21:00:00,21713.95,10251.56,155.98
2024-05-23 22:00:00,21479.83,10267.23,126.15
2024-05-23 23:00:00,20844.63,10228.21,105.03
2024-05-24 00:00:00,20609.21,10215.28,103.17
2024-05-24 01:00:00,19911.62,9828.39,94.12
2024-05-24 02:00:00,19851.62,9389.27,89.79
2024-05-24 03:00:00,19491.78,9256.98,88.22
2024-05-24 04:00:00,19844.53,9438.39,91.8
2024-05-24 05:00:00,20687.04,10397.08,103.23
2024-05-24 06:00:00,21172.15,12960.7,123.84
2024-05-24 07:00:00,21182.09,17232.88,122.07
2024-05-24 08:00:00,20981.56,22291.33,115.9
2024-05-24 09:00:00,19754.01,28024.92,106.1
2024-05-24 10:00:00,17277.33,32950.14,96.16
2024-05-24 11:00:00,15859.69,36355.09,90.07
2024-05-24 12:00:00,15569.63,37500.49,88.98
2024-05-24 13:00:00,15034.2,37814.42,87.74
2024-05-24 14:00:00,14673.56,37563.61,88.12
2024-05-24 15:00:00,13865.76,37181.38,88.18
2024-05-24 16:00:00,12979.76,34384.57,84.27
2024-05-24 17:00:00,15986.6,30186.16,98.79
2024-05-24 18:00:00,18711.2,24986.35,111.77
2024-05-24 19:00:00,20090.45,19591.11,129.99
2024-05-24 20:00:00,20634.88,16088.06,125
2024-05-24 21:00:00,20251.57,14672.96,115.84
2024-05-24 22:00:00,19964.78,14305.07,109.67
2024-05-24 23:00:00,18568.37,14801.6,99.84
2024-05-25 00:00:00,15934.04,14541.14,94.88
2024-05-25 01:00:00,14900.17,14396.96,91.83
2024-05-25 02:00:00,14540.98,13744.21,90.43
2024-05-25 03:00:00,13829.78,13477.31,89.16
2024-05-25 04:00:00,13807.6,13433.35,89.03
2024-05-25 05:00:00,13871.34,13802.92,90.26
2024-05-25 06:00:00,13404.37,15816.94,90.68
2024-05-25 07:00:00,12772,19209.89,86.23
2024-05-25 08:00:00,11234.14,23992.11,78.58
2024-05-25 09:00:00,10181.55,29254.69,74.75
2024-05-25 10:00:00,9037.56,34423.65,54.23
2024-05-25 11:00:00,8505.84,38414.41,9.34
2024-05-25 12:00:00,8426.73,41108.34,3.24
2024-05-25 13:00:00,8218.76,41598.21,0.04
2024-05-25 14:00:00,8181.57,40092.66,0
2024-05-25 15:00:00,8229.28,37689.52,0.02
2024-05-25 16:00:00,8541,33353.69,14.23
2024-05-25 17:00:00,10341.58,28496.01,76.04
2024-05-25 18:00:00,12995.75,21644.94,96.23
2024-05-25 19:00:00,14639.95,16089.48,115.77
2024-05-25 20:00:00,15286.06,12538.08,131.92
2024-05-25 21:00:00,15291.8,11055.27,136.95
2024-05-25 22:00:00,15081.72,11226.22,115.77
2024-05-25 23:00:00,14227.87,10894.91,104.54
2024-05-26 00:00:00,13745.74,10297.52,107.36
2024-05-26 01:00:00,13160.83,9264.44,98.3
2024-05-26 02:00:00,12853.41,8981.53,90.77
2024-05-26 03:00:00,12445.09,8898.88,90.1
2024-05-26 04:00:00,11702.56,8777.44,91.16
2024-05-26 05:00:00,10663.72,9233.6,88.61
2024-05-26 06:00:00,8700.06,11992.99,83.49
2024-05-26 07:00:00,7977.28,18460.88,71.9
2024-05-26 08:00:00,7448.02,26930.13,13.25
2024-05-26 09:00:00,7385.88,35851.03,0.02
2024-05-26 10:00:00,7207.7,42025.67,0
2024-05-26 11:00:00,7240.11,45016.32,-0.09
2024-05-26 12:00:00,7339.33,45786.83,-2.12
2024-05-26 13:00:00,7660.91,44211.83,-10.66
2024-05-26 14:00:00,7712.71,41647.1,-23.88
2024-05-26 15:00:00,7782.69,39242.69,-9.91
2024-05-26 16:00:00,8178.83,35943.3,-0.6
2024-05-26 17:00:00,8432.13,32781.74,57
2024-05-26 18:00:00,10329.1,28418.89,93.26
2024-05-26 19:00:00,13375.6,22789.6,118.08
2024-05-26 20:00:00,14361.66,19822.58,118.74
2024-05-26 21:00:00,14408.02,18839.04,121.1
2024-05-26 22:00:00,14583.81,19206.05,106.94
2024-05-26 23:00:00,13766.36,19313.34,87.5
