Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-03-16 00:00:00,13623.37,28864.75,20.01
2020-03-16 01:00:00,13609.72,27997.9,20.13
2020-03-16 02:00:00,13752.71,27070.26,20.04
2020-03-16 03:00:00,14123.7,25795.58,20
2020-03-16 04:00:00,15633.97,24802.65,19.92
2020-03-16 05:00:00,18518.42,23855.7,22.4
2020-03-16 06:00:00,22792.88,22477.78,33.85
2020-03-16 07:00:00,25854.3,24363.19,38.34
2020-03-16 08:00:00,26718.94,28730.51,36.92
2020-03-16 09:00:00,26899.99,32847.94,32.13
2020-03-16 10:00:00,26305.78,36032.38,28
2020-03-16 11:00:00,25783.69,37746.3,25.88
2020-03-16 12:00:00,24978.78,37844.72,24.83
2020-03-16 13:00:00,25226.49,36338.72,25
2020-03-16 14:00:00,25662.21,33082.11,25.23
2020-03-16 15:00:00,27109.54,27414.69,27.1
2020-03-16 16:00:00,29784.29,19848.52,30.77
2020-03-16 17:00:00,32168.97,12950.13,37.25
2020-03-16 18:00:00,33513.88,10289.65,54.93
2020-03-16 19:00:00,34000.92,10245.95,61.96
2020-03-16 20:00:00,33093.72,10127.09,43.1
2020-03-16 21:00:00,31774.44,10088.67,35.99
2020-03-16 22:00:00,30070.38,9827.65,34.56
2020-03-16 23:00:00,27053.52,10200.02,30.24
2020-03-17 00:00:00,25103.2,11043.45,25.54
2020-03-17 01:00:00,23280.16,12264.83,23.49
2020-03-17 02:00:00,21980.1,13582.81,23.06
2020-03-17 03:00:00,21703.58,15136.22,22.71
2020-03-17 04:00:00,21792.22,16250.12,23
2020-03-17 05:00:00,23977.09,17737.38,23.87
2020-03-17 06:00:00,27565.99,19662.23,30.48
2020-03-17 07:00:00,28143.46,21706.38,35.17
2020-03-17 08:00:00,29110.63,25110.76,34.39
2020-03-17 09:00:00,28794.33,28685.41,31.37
2020-03-17 10:00:00,28053.73,32575.86,28.89
2020-03-17 11:00:00,26798.38,36480.15,24.02
2020-03-17 12:00:00,25977.32,39186.88,25.55
2020-03-17 13:00:00,24282.86,39511.01,23.9
2020-03-17 14:00:00,24134.22,37576.69,24.61
2020-03-17 15:00:00,25079.49,33627.72,24.02
2020-03-17 16:00:00,26168.94,28171.17,26.09
2020-03-17 17:00:00,27918.47,22707.64,30.04
2020-03-17 18:00:00,29132.59,20420.6,35.93
2020-03-17 19:00:00,29356.64,21187.71,38.23
2020-03-17 20:00:00,28171.08,22240.42,35.21
2020-03-17 21:00:00,27597.4,23020.21,31
2020-03-17 22:00:00,25968.01,23692.64,29.85
2020-03-17 23:00:00,23108.77,24963.38,25.97
2020-03-18 00:00:00,20729.21,25592.78,22.02
2020-03-18 01:00:00,20119.15,26670.88,21.73
2020-03-18 02:00:00,18419.79,27883.44,20.76
2020-03-18 03:00:00,17661.46,28572.77,20.77
2020-03-18 04:00:00,18236.88,29528.74,20.73
2020-03-18 05:00:00,20167.69,30423.19,21.06
2020-03-18 06:00:00,23471.37,31652.63,24.69
2020-03-18 07:00:00,24169.45,34084.51,30.59
2020-03-18 08:00:00,24085.25,37907.93,29.79
2020-03-18 09:00:00,22632.82,42219.29,22.99
2020-03-18 10:00:00,20703.19,47310.51,20.4
2020-03-18 11:00:00,19020.65,49733.3,20.64
2020-03-18 12:00:00,18719.34,49132,20.34
2020-03-18 13:00:00,18904.46,46408.06,20.74
2020-03-18 14:00:00,20283.92,41813.98,21.8
2020-03-18 15:00:00,21871.31,35555.34,24.76
2020-03-18 16:00:00,22655.09,28102.29,28.62
2020-03-18 17:00:00,25390.48,20137.72,33
2020-03-18 18:00:00,27367.05,16331.47,37.56
2020-03-18 19:00:00,27678.95,15643.98,41.07
2020-03-18 20:00:00,26997.96,14645.46,35.4
2020-03-18 21:00:00,26473.99,14029.75,33.7
2020-03-18 22:00:00,25692.62,13501.74,31.83
2020-03-18 23:00:00,24895.9,12963.4,29.06
2020-03-19 00:00:00,23444.29,12542.63,26.67
2020-03-19 01:00:00,23414.61,12031.68,24
2020-03-19 02:00:00,23453.31,11620.48,22.99
2020-03-19 03:00:00,23003.59,11290.47,22.16
2020-03-19 04:00:00,23639.58,10828.22,22.26
2020-03-19 05:00:00,25304.19,10386.2,26
2020-03-19 06:00:00,28325.29,10037.13,30.25
2020-03-19 07:00:00,28958.35,12214.66,33.98
2020-03-19 08:00:00,29896.25,16510.37,32.06
2020-03-19 09:00:00,28891.73,21342.83,28.75
2020-03-19 10:00:00,28042.66,25834.6,25.04
2020-03-19 11:00:00,27094.01,28747.11,24.93
2020-03-19 12:00:00,25707.77,29606.11,22.83
2020-03-19 13:00:00,25371.52,28440.71,22.99
2020-03-19 14:00:00,25670.69,25804.06,24.92
2020-03-19 15:00:00,26881.71,21480.44,27.9
2020-03-19 16:00:00,28610.88,16502.93,30.57
2020-03-19 17:00:00,29582.78,12241.74,33.73
2020-03-19 18:00:00,30569.27,10683.24,40.2
2020-03-19 19:00:00,30438.72,11132.42,44.42
2020-03-19 20:00:00,28971.65,11346.47,34.48
2020-03-19 21:00:00,28377.23,11355.8,31.65
