Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2024-09-16 00:00:00,15443.76,14022.46,92.99
2024-09-16 01:00:00,15418.92,13511.97,88.14
2024-09-16 02:00:00,15595.44,13473.41,87.26
2024-09-16 03:00:00,16039.16,14457.36,84.93
2024-09-16 04:00:00,16651.78,15164.03,84.34
2024-09-16 05:00:00,17829.79,15822.14,88.31
2024-09-16 06:00:00,19882.07,17049.19,110.97
2024-09-16 07:00:00,21010.26,19133.76,130
2024-09-16 08:00:00,21382.48,21720.33,146.06
2024-09-16 09:00:00,21536.76,24570.98,126.4
2024-09-16 10:00:00,21216.67,27019.16,112.63
2024-09-16 11:00:00,20677.74,29128,105.02
2024-09-16 12:00:00,20360.74,30408.82,96.02
2024-09-16 13:00:00,20531.54,30824.6,86.89
2024-09-16 14:00:00,20740.97,30300.55,80.86
2024-09-16 15:00:00,20968.13,29705.51,75.37
2024-09-16 16:00:00,21062.35,28379.38,76.3
2024-09-16 17:00:00,21944.87,26234.66,86.98
2024-09-16 18:00:00,22841.06,24249.22,107.87
2024-09-16 19:00:00,22998.99,24003.4,112.57
2024-09-16 20:00:00,22346.46,25347.75,109.01
2024-09-16 21:00:00,21898.71,25194.25,90.1
2024-09-16 22:00:00,21324.14,24679.51,78.81
2024-09-16 23:00:00,19282.07,23683.33,81.53
2024-09-17 00:00:00,18305.13,22598.46,85.54
2024-09-17 01:00:00,18107.24,21820.14,82.3
2024-09-17 02:00:00,17948.8,21244.73,80.51
2024-09-17 03:00:00,17824.79,20916.44,79.84
2024-09-17 04:00:00,18489.78,20789.48,80.04
2024-09-17 05:00:00,19651.25,20978.06,91.52
2024-09-17 06:00:00,21122.21,21843.29,108.32
2024-09-17 07:00:00,21616.77,23602.58,133.94
2024-09-17 08:00:00,21906.08,25308.14,137.52
2024-09-17 09:00:00,21581.81,28900.69,108.91
2024-09-17 10:00:00,19932.17,32356.45,96.52
2024-09-17 11:00:00,17645.91,36281.57,82.39
2024-09-17 12:00:00,14580.53,41391.27,59.81
2024-09-17 13:00:00,12389.37,45159.62,41.77
2024-09-17 14:00:00,11514.92,46438.59,25.64
2024-09-17 15:00:00,12006.16,44629.38,44.44
2024-09-17 16:00:00,14303.56,40106.79,74.29
2024-09-17 17:00:00,17613.39,32552.23,93.5
2024-09-17 18:00:00,20159.37,25124.76,112.99
2024-09-17 19:00:00,20459.93,23740.46,132.53
2024-09-17 20:00:00,19980.64,25850.09,111.24
2024-09-17 21:00:00,19031.26,25851.33,96.12
2024-09-17 22:00:00,18440.61,24772.85,89.94
2024-09-17 23:00:00,17758.43,22893.88,83.84
2024-09-18 00:00:00,17603.39,21596.8,85.16
2024-09-18 01:00:00,17816.23,20624.84,80.94
2024-09-18 02:00:00,17574.99,19794.35,83.71
2024-09-18 03:00:00,17980.15,19099.01,83.67
2024-09-18 04:00:00,18462.61,18408.18,82.51
2024-09-18 05:00:00,19987.58,18105.84,89.92
2024-09-18 06:00:00,21703.6,18648.02,105.09
2024-09-18 07:00:00,22287.44,20418.84,141.92
2024-09-18 08:00:00,22364.24,24579.08,133.07
2024-09-18 09:00:00,21495.93,30400.55,102.44
2024-09-18 10:00:00,18057.1,37778.89,79
2024-09-18 11:00:00,14016.15,46008.92,55.32
2024-09-18 12:00:00,10831.04,51836.63,5.49
2024-09-18 13:00:00,10484.35,53074.96,0
2024-09-18 14:00:00,10384.4,52826.89,-0.09
2024-09-18 15:00:00,10246.24,50012.04,1.04
2024-09-18 16:00:00,11806.84,44185.64,40.05
2024-09-18 17:00:00,15677.04,35403.07,87.52
2024-09-18 18:00:00,18892.69,27416.75,113.91
2024-09-18 19:00:00,19040.69,26643.82,129.92
2024-09-18 20:00:00,18681.86,29520.03,108.2
2024-09-18 21:00:00,17854.41,30519.14,93.25
2024-09-18 22:00:00,16874.34,29000.68,89.92
2024-09-18 23:00:00,15803.13,26992.71,79.49
2024-09-19 00:00:00,15340.02,24848.72,76.4
2024-09-19 01:00:00,14569.45,22881.12,77.53
2024-09-19 02:00:00,14810.44,21430.93,78.03
2024-09-19 03:00:00,15342.94,20508.38,77.35
2024-09-19 04:00:00,15836.94,20411.75,79.26
2024-09-19 05:00:00,17152.56,20363.83,89.99
2024-09-19 06:00:00,18537.31,21192.46,113.47
2024-09-19 07:00:00,18908.73,23032.34,143.24
2024-09-19 08:00:00,19137.04,28180.72,124.12
2024-09-19 09:00:00,17571.91,34769.17,97.64
2024-09-19 10:00:00,14831.14,41755.97,74.81
2024-09-19 11:00:00,12442.35,48888,50.41
2024-09-19 12:00:00,10844.95,54054.78,4.97
2024-09-19 13:00:00,10512.69,55955.48,-0.06
2024-09-19 14:00:00,9904.94,55092.55,-0.09
2024-09-19 15:00:00,9626.24,52482.15,10.91
2024-09-19 16:00:00,10395.77,46132.45,58.55
2024-09-19 17:00:00,14598.76,37944.4,91.05
2024-09-19 18:00:00,17088.56,30056.18,114.53
2024-09-19 19:00:00,17574.31,28652.77,134.3
2024-09-19 20:00:00,17378.96,31315.05,113.5
2024-09-19 21:00:00,16554.76,31564.08,91.1
2024-09-19 22:00:00,16305.78,29837.39,88.97
2024-09-19 23:00:00,14964.3,28421.47,78.87
2024-09-20 00:00:00,13966.66,26727.38,72.61
2024-09-20 01:00:00,13436.17,26509.96,74.04
2024-09-20 02:00:00,12945.81,26257.87,73.42
2024-09-20 03:00:00,13226.57,26026.05,73.17
2024-09-20 04:00:00,13522.94,25684.99,74.52
2024-09-20 05:00:00,14615.9,25165.37,89.09
2024-09-20 06:00:00,15848.78,25782.18,108.06
2024-09-20 07:00:00,16003.45,27975.61,141.45
2024-09-20 08:00:00,15802.25,33291.43,108.6
2024-09-20 09:00:00,14150.5,40077.66,88.92
2024-09-20 10:00:00,11576.76,47755.94,62.05
2024-09-20 11:00:00,10039.88,54432.69,24.69
2024-09-20 12:00:00,9767.83,59812.69,8.24
2024-09-20 13:00:00,9643.43,59585.54,-0.01
2024-09-20 14:00:00,8972.55,59104.57,0.07
2024-09-20 15:00:00,8963.68,55243.16,7.56
2024-09-20 16:00:00,9636.41,48146.11,43.68
2024-09-20 17:00:00,12011.93,37672.54,84.12
2024-09-20 18:00:00,14416.2,27399.44,106.01
2024-09-20 19:00:00,15090.68,27265.78,145.72
2024-09-20 20:00:00,14399.89,30717.19,108.84
2024-09-20 21:00:00,13260.02,32351.28,91.07
2024-09-20 22:00:00,12332.19,31147.2,87.8
2024-09-20 23:00:00,12160.42,28709.82,87.08
2024-09-21 00:00:00,12700.07,25788.33,88.29
2024-09-21 01:00:00,12789.23,23094.78,85.3
2024-09-21 02:00:00,12675.38,20711.15,82
2024-09-21 03:00:00,12746.25,19027.76,82.19
2024-09-21 04:00:00,12780.74,18130.99,86.38
2024-09-21 05:00:00,12798.97,17937.38,89.48
2024-09-21 06:00:00,12915.35,18269.23,99.69
2024-09-21 07:00:00,12948.41,20155.23,97.76
2024-09-21 08:00:00,12263.31,26941.63,85.3
2024-09-21 09:00:00,10569.98,34790.72,60.99
2024-09-21 10:00:00,8760.41,41726.87,22
2024-09-21 11:00:00,8334.49,47908.27,3.15
2024-09-21 12:00:00,8066.85,51506.22,0
2024-09-21 13:00:00,7900.65,52044.23,-3.36
2024-09-21 14:00:00,7957.01,49011.18,-3.95
2024-09-21 15:00:00,8220.05,44471,1.09
2024-09-21 16:00:00,9066.77,36143.02,47.26
2024-09-21 17:00:00,12895.34,25027.65,97.19
2024-09-21 18:00:00,14938.22,16196.6,127.5
2024-09-21 19:00:00,15894.87,15673.43,141.99
2024-09-21 20:00:00,15931.54,18470.34,112.5
2024-09-21 21:00:00,15242.75,19473.38,95.93
2024-09-21 22:00:00,14117.36,18669.56,93.6
2024-09-21 23:00:00,13598.77,17410.36,88.3
2024-09-22 00:00:00,13223.91,15563.62,97.73
2024-09-22 01:00:00,13243.16,13942.56,90.05
2024-09-22 02:00:00,13242.56,12603.43,89.99
