Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-03-20 00:00:00,23764.27,14529.86,124
2023-03-20 01:00:00,23573.11,15455.37,114.94
2023-03-20 02:00:00,23292.86,16097.9,113.06
2023-03-20 03:00:00,23726.2,16246.51,110.18
2023-03-20 04:00:00,24412.68,16753.08,110.25
2023-03-20 05:00:00,26162.32,17852.84,116.4
2023-03-20 06:00:00,27851.1,17846.98,135.77
2023-03-20 07:00:00,28830.2,18954.03,148.43
2023-03-20 08:00:00,28481.54,22010.8,148.51
2023-03-20 09:00:00,28319.74,26054.53,137.56
2023-03-20 10:00:00,27117.93,29812.8,122.75
2023-03-20 11:00:00,25820.57,31998.99,115.79
2023-03-20 12:00:00,25690.94,32451.97,104.59
2023-03-20 13:00:00,26378.59,31553.04,99.96
2023-03-20 14:00:00,26818.84,29813.99,101.73
2023-03-20 15:00:00,27450.82,26858.84,104.74
2023-03-20 16:00:00,28540.16,22448.38,113.83
2023-03-20 17:00:00,29489.57,18148.35,132.84
2023-03-20 18:00:00,30058.13,15624.33,150.96
2023-03-20 19:00:00,30284.06,15416.14,165.47
2023-03-20 20:00:00,30054.07,15774.21,152.36
2023-03-20 21:00:00,29354.82,15652.82,135.49
2023-03-20 22:00:00,28894.25,14991.67,127.5
2023-03-20 23:00:00,27955.4,14081.47,117.04
2023-03-21 00:00:00,26556.89,13300.18,120.79
2023-03-21 01:00:00,25995.13,12448.43,112.28
2023-03-21 02:00:00,25934.51,11647.93,111.56
2023-03-21 03:00:00,25944.91,11278.88,108.65
2023-03-21 04:00:00,26238.84,11205.44,110
2023-03-21 05:00:00,27326.83,11643.8,118.21
2023-03-21 06:00:00,28366.92,13484.57,129.81
2023-03-21 07:00:00,29097.24,17572.99,145.49
2023-03-21 08:00:00,29170.09,22564.36,143.45
2023-03-21 09:00:00,28767.64,27998.97,128.53
2023-03-21 10:00:00,27790.59,32591.14,115.01
2023-03-21 11:00:00,26718.76,35557.66,106.72
2023-03-21 12:00:00,25992.09,36720.27,101.98
2023-03-21 13:00:00,25531.5,36050.95,99.56
2023-03-21 14:00:00,26128.01,33620.57,98.67
2023-03-21 15:00:00,26703.05,29492.66,98.32
2023-03-21 16:00:00,27821.93,25603.82,101.21
2023-03-21 17:00:00,28679.79,23253.79,112.99
2023-03-21 18:00:00,29530.35,23042.72,132.08
2023-03-21 19:00:00,29102.15,24893.35,143.29
2023-03-21 20:00:00,28781.52,25747.05,125.25
2023-03-21 21:00:00,26793.09,26632.1,105.13
2023-03-21 22:00:00,24597,27378.48,99.69
2023-03-21 23:00:00,21081.7,27494.57,92.59
2023-03-22 00:00:00,17472.18,28576.62,77.06
2023-03-22 01:00:00,14781.49,29404.49,73.19
2023-03-22 02:00:00,14489.17,30106.28,73.5
2023-03-22 03:00:00,14524.35,29932.47,69.05
2023-03-22 04:00:00,14497.9,30032.08,66.67
2023-03-22 05:00:00,15559.89,31294.12,74.03
