Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-01-31 00:00:00,25103.72,28080.33,122.16
2022-01-31 01:00:00,24325.07,30055.44,110.17
2022-01-31 02:00:00,23711.43,31134.41,105.3
2022-01-31 03:00:00,23769.08,30250.15,100
2022-01-31 04:00:00,24829.11,29199.26,100.13
2022-01-31 05:00:00,26342.75,29765.83,135.4
2022-01-31 06:00:00,28249.3,30040.54,185.14
2022-01-31 07:00:00,30790.27,28779.7,240
2022-01-31 08:00:00,32312.63,27531.46,248.92
2022-01-31 09:00:00,32569.76,27902.46,251.92
2022-01-31 10:00:00,32715.76,28740.84,248.08
2022-01-31 11:00:00,32493.75,29762.19,243.42
2022-01-31 12:00:00,32508,30232.25,238.11
2022-01-31 13:00:00,32770.07,29440.46,221.52
2022-01-31 14:00:00,32805.83,28354.86,206.28
2022-01-31 15:00:00,32891.42,27043.74,191.75
2022-01-31 16:00:00,33032.91,25953.78,193.54
2022-01-31 17:00:00,33232.63,26342.02,240.67
2022-01-31 18:00:00,32858.6,27302.24,253.93
2022-01-31 19:00:00,32699.59,27557.68,240.4
2022-01-31 20:00:00,32247.58,27899.32,231.59
2022-01-31 21:00:00,31113.23,29279.65,212.96
2022-01-31 22:00:00,30354.12,29120.95,201.96
2022-01-31 23:00:00,28682.25,29934.88,161.51
2022-02-01 00:00:00,27759.62,29201,160.15
2022-02-01 01:00:00,27496.89,29023.62,154.54
2022-02-01 02:00:00,26942.15,29149.85,156.24
2022-02-01 03:00:00,26696.38,28764.03,155.17
2022-02-01 04:00:00,26504.83,30252.29,165.13
2022-02-01 05:00:00,27261.97,32312.46,163.01
2022-02-01 06:00:00,29347.7,35211.7,206.15
2022-02-01 07:00:00,30243.03,37272.5,239.17
2022-02-01 08:00:00,29367.27,39581.85,243.72
2022-02-01 09:00:00,27990.82,42710.35,213
2022-02-01 10:00:00,26929.73,45998.53,209.94
2022-02-01 11:00:00,25931.1,47737.74,172.81
2022-02-01 12:00:00,25748.68,49257.58,143.7
2022-02-01 13:00:00,24507.54,51219.87,137.69
2022-02-01 14:00:00,23718.31,51840.37,130.9
2022-02-01 15:00:00,23431.25,51519.65,126.42
2022-02-01 16:00:00,22771.74,51441.84,124.2
2022-02-01 17:00:00,23468.1,52111.46,127.37
2022-02-01 18:00:00,23424.05,51942.91,129.95
2022-02-01 19:00:00,23049.47,51280.67,121.63
2022-02-01 20:00:00,21115.8,50543.82,101.03
2022-02-01 21:00:00,19774.99,49767.93,84.66
2022-02-01 22:00:00,19437.15,47716.65,84.61
2022-02-01 23:00:00,18495.34,47441.31,54.74
2022-02-02 00:00:00,16956.36,49368.52,35.54
2022-02-02 01:00:00,16711.32,48256.88,11.84
2022-02-02 02:00:00,16583.03,47047.6,10.05
2022-02-02 03:00:00,16327.79,47058.22,10.36
2022-02-02 04:00:00,16466.04,48018.44,20.03
2022-02-02 05:00:00,17804.32,48294.46,67.31
2022-02-02 06:00:00,21169.05,51230.92,105.03
2022-02-02 07:00:00,24065.25,50966.58,136.92
2022-02-02 08:00:00,25789.45,49685.87,150.15
2022-02-02 09:00:00,25297.3,50624.37,136.14
2022-02-02 10:00:00,25134.99,52780.96,134.6
2022-02-02 11:00:00,25232.24,54742.21,135.71
2022-02-02 12:00:00,24619.62,55023.25,133.1
2022-02-02 13:00:00,24694.84,53510.99,138.92
2022-02-02 14:00:00,25845.22,48457.97,155.13
2022-02-02 15:00:00,28152.86,41809.11,193.09
2022-02-02 16:00:00,31488.74,32950.67,201.53
2022-02-02 17:00:00,33790.44,27576.24,238.01
2022-02-02 18:00:00,34457.93,25071.21,266.9
2022-02-02 19:00:00,34300.65,23529.78,265
2022-02-02 20:00:00,34262.17,22624.77,237
2022-02-02 21:00:00,33257.76,22716.43,203.47
2022-02-02 22:00:00,31848.22,22979.41,195.21
2022-02-02 23:00:00,30666.49,23241.75,184.26
2022-02-03 00:00:00,28818.57,23398.52,156.98
2022-02-03 01:00:00,28359.81,23000.99,159.06
2022-02-03 02:00:00,28492.29,23217.3,159.33
2022-02-03 03:00:00,28246.1,23969.56,157.56
2022-02-03 04:00:00,28787.93,24335.26,158.81
2022-02-03 05:00:00,30504.67,24573.33,162.92
2022-02-03 06:00:00,33444.5,25708.93,192.17
2022-02-03 07:00:00,34447.18,27930.41,209.91
2022-02-03 08:00:00,34514.02,30062.4,226.97
2022-02-03 09:00:00,35426.74,31424.21,223.33
2022-02-03 10:00:00,35647.3,33529.9,213.26
2022-02-03 11:00:00,34676.92,34717.85,209
2022-02-03 12:00:00,34601.62,34341.51,194.85
2022-02-03 13:00:00,35621.31,32184.27,191.46
2022-02-03 14:00:00,35526.79,29378.41,196.97
2022-02-03 15:00:00,35392.71,27271.91,209.67
2022-02-03 16:00:00,35489.04,25218.33,207.61
2022-02-03 17:00:00,35912.07,24385.69,224.15
2022-02-03 18:00:00,35784.04,24806.05,237.78
2022-02-03 19:00:00,35205.45,25461.42,224.96
2022-02-03 20:00:00,34467.43,25706.73,209.53
2022-02-03 21:00:00,33322.38,25277.95,186.82
2022-02-03 22:00:00,31540.03,25451.59,187.24
2022-02-03 23:00:00,28252.02,26186.52,145.05
2022-02-04 00:00:00,25963.19,26379.02,138.71
2022-02-04 01:00:00,25636.34,27040.86,128
2022-02-04 02:00:00,25127.19,27175.6,126.17
2022-02-04 03:00:00,25208.68,27610.34,127.69
