Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-10-24 00:00:00,12482.61,30872.4,52.81
2022-10-24 01:00:00,12375.14,30810.31,49.82
2022-10-24 02:00:00,12447.44,31651.65,38.08
2022-10-24 03:00:00,12573.83,31720.97,25.08
2022-10-24 04:00:00,12657.78,32856.31,38.07
2022-10-24 05:00:00,13002.7,34577.07,52.33
2022-10-24 06:00:00,15144.85,37807.91,68.29
2022-10-24 07:00:00,17134.07,39730.45,103.69
2022-10-24 08:00:00,18241.94,40799.57,122.1
2022-10-24 09:00:00,18188.58,42358.23,108.91
2022-10-24 10:00:00,18051.45,45163.47,104.75
2022-10-24 11:00:00,18099.78,47084.19,81.49
2022-10-24 12:00:00,17737.55,47826.43,68.1
2022-10-24 13:00:00,17353.71,47914.16,67.82
2022-10-24 14:00:00,17839.4,46991.52,68.19
2022-10-24 15:00:00,18668.23,44626.8,76.16
2022-10-24 16:00:00,18725.51,40408.5,82.5
2022-10-24 17:00:00,20434.71,37190.67,109.98
2022-10-24 18:00:00,20556.33,36539.95,122.27
2022-10-24 19:00:00,20094.21,36794.83,134.3
2022-10-24 20:00:00,19548.56,36604.22,109.23
2022-10-24 21:00:00,17891.94,36360.67,86.73
2022-10-24 22:00:00,17155.14,35163.94,85.67
2022-10-24 23:00:00,16292.55,34573.6,78.4
2022-10-25 00:00:00,14933.12,33999.63,56.93
2022-10-25 01:00:00,14669.58,33558.89,50.59
2022-10-25 02:00:00,14504.09,33057.31,56.49
2022-10-25 03:00:00,14335.63,32619.93,56.19
2022-10-25 04:00:00,14595.43,31908.24,67.4
2022-10-25 05:00:00,16066.61,30742.29,70.67
2022-10-25 06:00:00,20705.78,30742.88,86.88
2022-10-25 07:00:00,22248.19,30694.9,118.65
2022-10-25 08:00:00,22745.18,30823.13,139.43
2022-10-25 09:00:00,22624.51,33190.55,126.17
2022-10-25 10:00:00,22330.48,38157.56,102.21
2022-10-25 11:00:00,22472.38,40410.2,100.1
2022-10-25 12:00:00,22352.83,40256.56,93.81
2022-10-25 13:00:00,21386.61,43696.59,78.72
2022-10-25 14:00:00,21667.14,41384.53,79.98
