Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-01-10 00:00:00,34204.38,15175.39,196.23
2022-01-10 01:00:00,34430.86,13945.34,191.85
2022-01-10 02:00:00,34697.12,12857.1,195.91
2022-01-10 03:00:00,34887.16,11884.02,186.66
2022-01-10 04:00:00,35223.32,11222.43,178.04
2022-01-10 05:00:00,36041.17,10884.34,191.65
2022-01-10 06:00:00,37391.94,10729.5,237.44
2022-01-10 07:00:00,39320.96,10738.9,299.95
2022-01-10 08:00:00,40348.22,10962.98,313.92
2022-01-10 09:00:00,40653.39,12115.13,315
2022-01-10 10:00:00,40455.95,13930.45,310.41
2022-01-10 11:00:00,40606.81,15518.13,310.08
2022-01-10 12:00:00,40501.72,15950.91,300
2022-01-10 13:00:00,40625.57,15277.36,297.01
2022-01-10 14:00:00,40736.83,13394.25,299.96
2022-01-10 15:00:00,40963.36,11065.58,306.45
2022-01-10 16:00:00,41214.95,9739.97,302.73
2022-01-10 17:00:00,41073.03,9659.94,315.47
2022-01-10 18:00:00,41023.74,10020.91,310.82
2022-01-10 19:00:00,40482.51,10265.32,294.98
2022-01-10 20:00:00,39208.56,10233.54,267.45
2022-01-10 21:00:00,38300,10236.52,242.29
2022-01-10 22:00:00,37932.73,10251.95,217.03
2022-01-10 23:00:00,37537.09,10456.7,195.83
2022-01-11 00:00:00,36873.4,10914.32,210.34
2022-01-11 01:00:00,36367.08,11147.8,202.42
2022-01-11 02:00:00,36100.84,11188.18,197.6
2022-01-11 03:00:00,36777.96,11647.45,193
2022-01-11 04:00:00,36724.72,11947.9,194.9
2022-01-11 05:00:00,37480.91,12420.85,204.45
2022-01-11 06:00:00,39162.2,13292.86,237.13
2022-01-11 07:00:00,39954.75,14405.64,298.68
2022-01-11 08:00:00,40221.9,15772.3,302.02
2022-01-11 09:00:00,40156.09,17855.55,297.16
2022-01-11 10:00:00,40047.69,21766.38,277.02
2022-01-11 11:00:00,39610.93,25082.38,266.43
2022-01-11 12:00:00,39179.23,25949.28,254.92
2022-01-11 13:00:00,39670.64,23979.88,248.89
2022-01-11 14:00:00,39696.05,21107.31,255.01
2022-01-11 15:00:00,39908.51,17709.91,277.9
2022-01-11 16:00:00,40512.47,16063.74,289.94
2022-01-11 17:00:00,41074.31,16300.31,316.4
2022-01-11 18:00:00,41273.75,16281.21,315.9
2022-01-11 19:00:00,40829.67,15941.52,309.2
2022-01-11 20:00:00,40269.41,15512.79,285.33
2022-01-11 21:00:00,39229.77,14590.43,245.44
2022-01-11 22:00:00,38785.74,13648.56,237.27
2022-01-11 23:00:00,37966.91,13189.27,212.49
2022-01-12 00:00:00,37905.84,12904.38,196.65
2022-01-12 01:00:00,37238.79,12405.14,187.1
2022-01-12 02:00:00,36903.85,12255.05,184.27
2022-01-12 03:00:00,37049.39,11996.3,179.58
2022-01-12 04:00:00,37378.8,11687.7,178.33
2022-01-12 05:00:00,38380.68,11509.26,193.5
2022-01-12 06:00:00,39753.07,11369.17,240.56
2022-01-12 07:00:00,40351.67,11402.31,273.18
2022-01-12 08:00:00,40864.32,12019.83,300.1
2022-01-12 09:00:00,41124.89,14268.08,292.74
2022-01-12 10:00:00,40761.82,17604.11,275.5
2022-01-12 11:00:00,40417.34,20790.35,258.65
2022-01-12 12:00:00,40466.46,22858.46,245.11
2022-01-12 13:00:00,39980.38,22569.91,232.08
2022-01-12 14:00:00,40110.39,20587.69,234.77
2022-01-12 15:00:00,40141.08,18183.7,240.01
2022-01-12 16:00:00,40757.15,17514.39,255
2022-01-12 17:00:00,40799.82,18486.84,284.82
2022-01-12 18:00:00,40415.94,19182.29,285.97
2022-01-12 19:00:00,39674.37,19947.12,269.03
2022-01-12 20:00:00,39036.14,21155.33,235.25
2022-01-12 21:00:00,38524.66,22239.57,191.5
2022-01-12 22:00:00,37052.66,22273.28,193.69
2022-01-12 23:00:00,35020.12,22831.52,172.18
2022-01-13 00:00:00,33104.04,23889.45,173.14
2022-01-13 01:00:00,32501.54,25210.62,161.69
2022-01-13 02:00:00,32137.92,26468.48,153.58
2022-01-13 03:00:00,31863.09,27335.01,147.07
2022-01-13 04:00:00,32194.99,27865.21,152.47
2022-01-13 05:00:00,33250.62,28473.05,171.26
2022-01-13 06:00:00,35357.04,29192.69,192.03
2022-01-13 07:00:00,37230.24,29355.1,215.24
2022-01-13 08:00:00,37376.52,29377.89,235.9
2022-01-13 09:00:00,37324.31,31087.18,219.99
2022-01-13 10:00:00,36873.09,34336.49,180.08
2022-01-13 11:00:00,36605.38,37388.6,170.16
2022-01-13 12:00:00,36179.56,39229.71,152.53
2022-01-13 13:00:00,35728.56,39065.98,134.13
2022-01-13 14:00:00,35519.23,36995.62,171.01
2022-01-13 15:00:00,36201.93,33498.83,201.59
2022-01-13 16:00:00,36720.5,30849.4,205.38
2022-01-13 17:00:00,36847.62,30532.06,220.3
