Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2022-06-13 00:00:00,19217.96,15953.96,173.97
2022-06-13 01:00:00,18761.03,15334.69,162.67
2022-06-13 02:00:00,18919.27,15671.9,155.11
2022-06-13 03:00:00,19231.04,15504.13,149.92
2022-06-13 04:00:00,19411.89,16319.94,146.92
2022-06-13 05:00:00,19877.45,16905.82,158.47
2022-06-13 06:00:00,20669.51,18163.98,200.03
2022-06-13 07:00:00,21097.45,22013.39,211.19
2022-06-13 08:00:00,20893.96,27994.27,212.12
2022-06-13 09:00:00,20800.35,36026.55,179.22
2022-06-13 10:00:00,20256.18,43352.15,165.7
2022-06-13 11:00:00,19557.92,48828.61,147.17
2022-06-13 12:00:00,18592.52,53136.58,139.6
2022-06-13 13:00:00,17938.42,55378.1,106.06
2022-06-13 14:00:00,16522.81,55672.53,87.59
2022-06-13 15:00:00,16719.66,55003.28,85.23
2022-06-13 16:00:00,17541.72,50753.08,106.26
2022-06-13 17:00:00,18872.8,45104.48,142.92
2022-06-13 18:00:00,20416.97,36878.36,160.35
2022-06-13 19:00:00,22366.13,28025,207.46
2022-06-13 20:00:00,23626.74,21689.54,224.9
2022-06-13 21:00:00,23892.65,18325.56,225.97
2022-06-13 22:00:00,23824.43,17588.47,223.47
2022-06-13 23:00:00,22875.46,17379.93,201.24
2022-06-14 00:00:00,22141.15,17156.14,174.44
2022-06-14 01:00:00,21265.16,16952.07,162.72
2022-06-14 02:00:00,21286.83,16598.2,161.69
2022-06-14 03:00:00,21337.59,15828.07,157.58
2022-06-14 04:00:00,21903.27,15067.31,162.9
2022-06-14 05:00:00,22616.07,14471.42,171
2022-06-14 06:00:00,23608.08,15989.02,215.22
2022-06-14 07:00:00,23938.92,20842.18,227.88
2022-06-14 08:00:00,23338.21,28102.91,211.95
2022-06-14 09:00:00,22286.4,35586.94,181.57
2022-06-14 10:00:00,21343.14,39895.39,164.04
2022-06-14 11:00:00,20940.41,42396.71,164.09
2022-06-14 12:00:00,20853.96,44138.59,162.84
2022-06-14 13:00:00,20645.35,45093.43,157.51
2022-06-14 14:00:00,20173.16,44644.03,151.74
2022-06-14 15:00:00,20392.86,41726.24,163.95
2022-06-14 16:00:00,21849.65,36762.11,173.97
2022-06-14 17:00:00,23753.42,29865.82,202.74
2022-06-14 18:00:00,24623.07,22084.52,230.97
2022-06-14 19:00:00,25128.85,15184.98,288.9
2022-06-14 20:00:00,25260.49,11684.37,295.68
2022-06-14 21:00:00,25099.49,10832.2,248.15
2022-06-14 22:00:00,24983.17,11557.76,234.9
2022-06-14 23:00:00,24763.44,12372.04,213.11
2022-06-15 00:00:00,23638.13,12205.35,197.96
2022-06-15 01:00:00,23009.72,12391.76,183.5
2022-06-15 02:00:00,22649.02,11881.3,177.67
2022-06-15 03:00:00,22618.32,11404.64,173.02
2022-06-15 04:00:00,22741.97,11056.94,173.18
2022-06-15 05:00:00,23256.37,11277.1,182.23
2022-06-15 06:00:00,23699.3,13434.07,219.61
2022-06-15 07:00:00,23946.21,18127.16,246.95
2022-06-15 08:00:00,23900.55,24802.6,252.78
2022-06-15 09:00:00,23398.16,32046.85,213.58
2022-06-15 10:00:00,22729.75,37630.03,195.78
2022-06-15 11:00:00,21996.8,41058.51,175.37
2022-06-15 12:00:00,21436.29,43214.44,170.76
2022-06-15 13:00:00,21066.15,43683.04,172.2
2022-06-15 14:00:00,21031.86,42353.36,168.61
2022-06-15 15:00:00,21218.62,39753.49,170.24
2022-06-15 16:00:00,21989.58,35432.62,183.06
2022-06-15 17:00:00,22951.43,29241.71,220.76
2022-06-15 18:00:00,23839.46,21946.39,259.1
2022-06-15 19:00:00,24222.44,15844.05,305.77
2022-06-15 20:00:00,24757.44,13036.24,307.48
2022-06-15 21:00:00,24513.63,12612.57,263.97
2022-06-15 22:00:00,24154.63,13221.06,247.69
2022-06-15 23:00:00,23788.62,13215.71,222.64
2022-06-16 00:00:00,22910.98,12865.7,232.64
2022-06-16 01:00:00,22576.3,12051.17,221.54
2022-06-16 02:00:00,22156.64,11345.33,213.34
2022-06-16 03:00:00,22145.72,10832.38,213.63
2022-06-16 04:00:00,22161.74,10701.19,206.46
