Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-01-06 00:00:00,21244.44,25475.99,29.16
2020-01-06 01:00:00,20877.36,24799.11,29
2020-01-06 02:00:00,20994.08,24321.04,29.08
2020-01-06 03:00:00,20825.27,23962.15,27.72
2020-01-06 04:00:00,21712.58,23979.88,27.03
2020-01-06 05:00:00,23658.98,23543.23,28.98
2020-01-06 06:00:00,25491.65,22774.97,33.18
2020-01-06 07:00:00,27324.99,22008.68,43.13
2020-01-06 08:00:00,28242.34,21574.86,44.52
2020-01-06 09:00:00,28748.88,23517.9,44.96
2020-01-06 10:00:00,28776.91,25950.04,44
2020-01-06 11:00:00,29183.88,27255.12,42.46
2020-01-06 12:00:00,29091.51,28192.2,41.3
2020-01-06 13:00:00,28641.39,27477.45,40.51
2020-01-06 14:00:00,29108.54,25257.01,41.22
2020-01-06 15:00:00,29241.05,22313.21,43.28
2020-01-06 16:00:00,29525.06,21994.9,43.68
2020-01-06 17:00:00,30134.31,24066.83,47.9
2020-01-06 18:00:00,30363.78,25552.93,48.91
2020-01-06 19:00:00,30621.68,26554.72,45.04
2020-01-06 20:00:00,29755.5,27610.25,40.28
2020-01-06 21:00:00,27731.58,28233.66,33.89
2020-01-06 22:00:00,26782.33,28493.26,33.58
2020-01-06 23:00:00,24820.99,28836.7,32.41
2020-01-07 00:00:00,24085.13,29366.66,30.75
2020-01-07 01:00:00,24226.72,28844.83,31.03
2020-01-07 02:00:00,23467.29,28463.25,29.88
2020-01-07 03:00:00,23068.26,28552.59,29
2020-01-07 04:00:00,24084.61,28553.91,29.65
2020-01-07 05:00:00,26293.11,28142.76,31.78
2020-01-07 06:00:00,30793.09,27550.78,40.87
2020-01-07 07:00:00,34555.27,26463.84,49.01
2020-01-07 08:00:00,35333.6,24614.24,51.09
2020-01-07 09:00:00,36339.96,22823.9,51.12
2020-01-07 10:00:00,36232.12,22213.22,49.83
2020-01-07 11:00:00,35883.89,22125.53,49.16
2020-01-07 12:00:00,35237.62,24638.64,48.43
2020-01-07 13:00:00,35029.26,26400.89,47.99
2020-01-07 14:00:00,35540.11,26198.07,47.41
2020-01-07 15:00:00,35453.47,25327.16,45.87
2020-01-07 16:00:00,35916.15,25709.81,45.9
2020-01-07 17:00:00,35982.93,28548.44,47.96
