Datum (MEZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2020-02-24 00:00:00,10506.38,44140.38,-0.08
2020-02-24 01:00:00,10392.35,41936.45,0.09
2020-02-24 02:00:00,10380.29,39396.81,1.28
2020-02-24 03:00:00,10663.63,37091.96,5.38
2020-02-24 04:00:00,11783.35,33591.08,18.44
2020-02-24 05:00:00,14693.62,29809.17,26.61
2020-02-24 06:00:00,17525.27,26287.58,35.91
2020-02-24 07:00:00,19177.02,23938.97,43
2020-02-24 08:00:00,20297.36,23166.86,47.96
2020-02-24 09:00:00,20661.16,23575.8,46.42
2020-02-24 10:00:00,20861.9,25505.66,45.27
2020-02-24 11:00:00,20473.15,28509.2,45.1
2020-02-24 12:00:00,19713.63,31163.38,42.28
2020-02-24 13:00:00,19115.81,34267.88,40.2
2020-02-24 14:00:00,18318.62,36990.42,38.41
2020-02-24 15:00:00,18068.78,38672.34,35.98
2020-02-24 16:00:00,18055.65,38815.3,32.07
2020-02-24 17:00:00,18404.12,39642.65,31
2020-02-24 18:00:00,18925.95,42801.35,36.1
2020-02-24 19:00:00,18247.25,45058.69,35.08
2020-02-24 20:00:00,15724.62,45962.42,28.62
2020-02-24 21:00:00,13918.43,47265.62,21.68
2020-02-24 22:00:00,13297.91,47849.5,16.38
2020-02-24 23:00:00,12457.77,48769.66,10.48
2020-02-25 00:00:00,12139.59,48968.17,9.92
2020-02-25 01:00:00,12120.64,48823.24,8.22
2020-02-25 02:00:00,12298.01,48749.21,7.09
2020-02-25 03:00:00,12572.57,47987.91,7.03
2020-02-25 04:00:00,12832.1,47636.71,9.52
2020-02-25 05:00:00,13710.16,46889.69,11.62
2020-02-25 06:00:00,15161.81,46225.64,25.84
2020-02-25 07:00:00,17898.65,45240.24,31.66
2020-02-25 08:00:00,19290.26,45207.17,32.69
2020-02-25 09:00:00,19532.64,48067.68,30.69
2020-02-25 10:00:00,18902.82,51764.84,26.68
2020-02-25 11:00:00,18075.97,54721.13,27.7
2020-02-25 12:00:00,17235.48,55856.77,26.3
