Datum (MESZ),Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh)
2023-04-24 00:00:00,13651.27,25245.07,87.7
2023-04-24 01:00:00,12784.27,26099.57,83.58
2023-04-24 02:00:00,12658.68,26642.22,82.09
2023-04-24 03:00:00,12570.85,27402.7,76.4
2023-04-24 04:00:00,12963.5,27410.36,75.08
2023-04-24 05:00:00,14724.51,28173.42,86.55
2023-04-24 06:00:00,17526.04,30035.8,114.6
2023-04-24 07:00:00,17854.24,33162.8,133.8
2023-04-24 08:00:00,17486.56,37642.78,135
2023-04-24 09:00:00,16635.97,43398.08,126.92
2023-04-24 10:00:00,15977.19,47034.49,110.81
2023-04-24 11:00:00,15982.8,50315.71,108.01
2023-04-24 12:00:00,15623.84,51976.8,98.07
2023-04-24 13:00:00,15309.65,53035.16,94.9
2023-04-24 14:00:00,14799.67,52296.35,87
2023-04-24 15:00:00,15240.14,51091.17,84.91
2023-04-24 16:00:00,14942.53,48628.28,85.89
2023-04-24 17:00:00,16709.59,45737.73,97.61
2023-04-24 18:00:00,19283.82,41498.97,117.41
2023-04-24 19:00:00,20832.19,36992.48,134.57
2023-04-24 20:00:00,21317.99,33607.28,135.97
2023-04-24 21:00:00,21284.37,32586.58,132.13
2023-04-24 22:00:00,20942.05,31635.52,120.23
2023-04-24 23:00:00,19369.83,31264.03,101.25
2023-04-25 00:00:00,18341.82,30376.4,96.41
2023-04-25 01:00:00,17893.49,29813.71,95.27
2023-04-25 02:00:00,17496.61,29360.8,93.63
2023-04-25 03:00:00,18175.35,27726.04,92.02
2023-04-25 04:00:00,19173.98,26828.29,91.82
2023-04-25 05:00:00,20317.9,25946.31,97.41
2023-04-25 06:00:00,21596.19,26478.66,121.6
2023-04-25 07:00:00,22211.23,27944.47,134.1
2023-04-25 08:00:00,22392.93,31756.05,134.93
2023-04-25 09:00:00,22177.93,36921.77,109.76
2023-04-25 10:00:00,21347.51,40685.64,96.24
2023-04-25 11:00:00,20774.54,43196.26,85.07
2023-04-25 12:00:00,19779.34,44870.95,78.56
2023-04-25 13:00:00,19152.68,45434.56,73.11
2023-04-25 14:00:00,19515.75,45613.95,64.48
2023-04-25 15:00:00,19989.54,45432.11,64.69
2023-04-25 16:00:00,20081.68,42857.52,74.18
2023-04-25 17:00:00,21904.23,38681.14,83.73
2023-04-25 18:00:00,23894.02,33241.96,101.23
2023-04-25 19:00:00,25014.68,27730.82,132.12
2023-04-25 20:00:00,26077.22,25020.72,144.16
2023-04-25 21:00:00,26158.8,25061.03,133.53
2023-04-25 22:00:00,26007.21,24964.64,124.6
2023-04-25 23:00:00,24274.63,25254.96,101.26
2023-04-26 00:00:00,22513.4,25415.15,95.48
2023-04-26 01:00:00,21178.33,26085.72,93.25
2023-04-26 02:00:00,20582.73,25743.74,94.2
2023-04-26 03:00:00,20109.98,25571.54,92.3
2023-04-26 04:00:00,19934.01,25368.94,93.33
2023-04-26 05:00:00,20985.54,25421.67,100.59
2023-04-26 06:00:00,22342.67,25282.33,125.16
2023-04-26 07:00:00,22788.69,26869.97,139.91
2023-04-26 08:00:00,23273.24,32574.39,129.97
2023-04-26 09:00:00,22235.04,38789.13,95.21
2023-04-26 10:00:00,21267.08,42132.28,88.23
2023-04-26 11:00:00,21666.66,42545.87,95.4
2023-04-26 12:00:00,21317.89,42650.15,94.27
2023-04-26 13:00:00,20295.89,44077.4,94.54
2023-04-26 14:00:00,18996.02,42966.1,94.37
2023-04-26 15:00:00,18265.78,41569.58,92.85
2023-04-26 16:00:00,19082.06,37885.78,98.2
2023-04-26 17:00:00,22181.54,32455.82,112.19
2023-04-26 18:00:00,24562.47,24973.31,127.88
2023-04-26 19:00:00,25281.14,18303.97,148.11
2023-04-26 20:00:00,24914.6,15549.81,154.97
2023-04-26 21:00:00,24801.6,15524.46,146.12
2023-04-26 22:00:00,24462.26,15358.88,130
2023-04-26 23:00:00,23392.52,15275.45,120.77
2023-04-27 00:00:00,22293.44,14808.94,107.12
2023-04-27 01:00:00,21513.1,15181,100.58
2023-04-27 02:00:00,20406.76,15240.55,98
2023-04-27 03:00:00,20051.08,15148.7,96.46
2023-04-27 04:00:00,20317.45,14813.56,97.42
2023-04-27 05:00:00,21568.85,14539.21,107.19
2023-04-27 06:00:00,23130.43,14354.67,126.1
2023-04-27 07:00:00,23717.37,16858.23,142.79
2023-04-27 08:00:00,23178.39,22056.28,135.61
2023-04-27 09:00:00,21891.65,30185.75,108.53
2023-04-27 10:00:00,18689.71,36832.64,94.64
2023-04-27 11:00:00,17681.05,40695.25,94.19
2023-04-27 12:00:00,17179.92,41071.19,92.78
2023-04-27 13:00:00,16251.04,41142.92,90.97
2023-04-27 14:00:00,16160.71,39841.63,92.55
2023-04-27 15:00:00,16389.3,36377.55,94.64
2023-04-27 16:00:00,17938.25,31597.26,96.28
2023-04-27 17:00:00,21635.57,24800.78,102.35
2023-04-27 18:00:00,24481.42,17573.93,125.98
2023-04-27 19:00:00,25433.27,11896.08,153.85
2023-04-27 20:00:00,25430,9914.68,163.57
2023-04-27 21:00:00,25359.58,11009.82,141.5
2023-04-27 22:00:00,24252.42,12451.29,125.42
2023-04-27 23:00:00,21665.91,13560.52,101.54
2023-04-28 00:00:00,19955.54,14781.96,102.03
2023-04-28 01:00:00,18781.14,16080.01,92.97
2023-04-28 02:00:00,18053.32,16977.21,90.35
2023-04-28 03:00:00,18081.21,17695.55,92.68
2023-04-28 04:00:00,18594.7,18678.99,92.91
